well_id,formation_name,porosity_frac,permeability_md,lithology,grain_density_g_cc,clay_volume_frac,quartz_volume_frac,calcite_volume_frac,dolomite_volume_frac,formation_thickness_m,net_pay_m,capillary_pressure_psi,fluid_contact_depth_m,reservoir_temperature_C,reservoir_pressure_psi,oil_saturation_frac,gas_saturation_frac,water_saturation_frac,fracture_density
WELL-1002,Limestone_C,0.162,930.12,Limestone,2.233,N/A,N/A,0.521,0.015,93.32,31.67,2644.76,3403.34,59.36,2157.65,0.578,0.226,N/A,5.71
WELL-1002,Dolomite_D,0.246,695.11,Dolomite,,NULL,182.35420846528254,0.005,0.122,59.57,24.5,XYZ,,65.87,3047.37,0.717,0.482,0.339,5.93
WELL-1002,Sandstone_A,0.178,237.62,Sandstone,NULL,0.273,0.258,0.437,0.287,73.08,48.09,319.25,ERROR,87.4,N/A,0.524,0.296,0.692,
WELL-1002,Sandstone_A,0.081,714.79,Sandstone,2.628,0.477,0.356,0.23,0.194,ERROR,22.97,1904.48,2223.73,120.18,4746.76,0.293,0.179,0.496,5.86
WELL-1002,Sandstone_A,0.199,997.03,,2.243,0.386,344.5492536748479,119.99830364590221,0.095,68.02,41.84,1489.96,1939.84,89834.2558713585,3167.07,0.536,0.002,0.212,4.98
WELL-1002,,0.237,985.97,,2.591,0.289,0.444,,0.048,27767.000730048276,43.93,,2451.59,107.05,31860.964084924377,0.322,,0.275,7.93
WELL-1002,Shale_B,0.112,858.43,Shale,2.626,0.149,0.475,0.512,0.26,53031.24281216354,13.57,1740.07,2741.63,79.17,3531.03,0.712,0.479,0.529,0.96
WELL-1002,Shale_B,,742.13,Shale,2.039,0.376,0.711,0.38,0.303,74.12,23.31,929.68,2547.63,106.54,3380.37,0.782,0.233,0.745,NULL
WELL-1002,Shale_B,0.248,962.52,Shale,,0.119,0.775,0.052,XYZ,91.11,48.12,1126.63,1681558.5668322293,103.1,3611.85,0.315,0.0,NULL,3.12
WELL-1002,Sandstone_A,0.193,59.49,Sandstone,ERROR,0.351,81.25601549362274,0.226,0.048,63.57,37.85,1235.15,2838.44,52.0,5815.23,0.319,0.479,0.405,8.69
WELL-1002,Shale_B,0.142,58021.8645677818,Shale,2.204,0.338,,0.418,0.262,81.57,,,1850.05,97.19,2563.21,0.583,0.329,0.259,5.96
WELL-1002,Limestone_C,0.107,674.2,Limestone,2.143,0.183,0.637,196.72006750752328,ERROR,49.24,31.95,1932.18,2907.35,147.89,2698.45,0.459,0.384,69.22461548108681,3.05
WELL-1002,Sandstone_A,0.124,655.14,Sandstone,2.522,0.368,0.672,0.323,0.14,85.08,NULL,166.88,3394.18,53.43,3010.36,0.701,0.03,0.305,0.07
WELL-1002,Limestone_C,0.134,760.46,Limestone,2.247,0.13,0.657,0.008,0.266,18.42,4387.162262419448,1404.44,,,5226.78,0.314,0.183,0.353,4.59
WELL-1002,Dolomite_D,0.186,800.54,Dolomite,2.151,0.174,0.29,0.351,92.28289213807426,,26.48,2871.35,NULL,120.32,4866.6,0.437,0.059,0.627,0.2
WELL-1002,Sandstone_A,ERROR,595.93,Sandstone,2.108,0.389,0.287,0.222,0.358,29.21,35.03,1381.15,XYZ,138.66,3472.81,0.379,0.047,0.753,0.91
WELL-1002,Dolomite_D,0.09,301.12,Dolomite,2.445,,,0.553,0.042,54.06,17.92,329.31,2502.04,134.33,5410.57,0.466,0.062,0.8,9.45
WELL-1002,Limestone_C,0.134,XYZ,Limestone,2.015,0.44,0.782,0.058,0.039,,26.33,2246.26,N/A,117.53,4716.92,0.272,0.096,0.217,4.23
WELL-1002,Shale_B,,875.93,Shale,2.106,0.108,0.419,0.532,0.397,22.83,15.25,2912.87,1809.45,54.11,ERROR,0.587,0.332,0.829,5.96
WELL-1002,Limestone_C,0.241,,Limestone,2.577,N/A,0.512,0.163,0.102,48.8,ERROR,1456.1,2268.73,113.29,4765.03,0.37,0.25,0.497,2.26
WELL-1002,Shale_B,0.247,269.19,Shale,2.33,ERROR,0.646,0.291,0.214,18.25,44.19,1282.89,2339.78,99.88,4571.98,0.406,0.292,0.507,
WELL-1002,Limestone_C,0.15,267.92,Limestone,,,0.506,0.454,0.26,,41.76,1772.0,3033.36,104.44,5737.32,0.37,0.312,0.663,1.22
WELL-1002,Shale_B,0.232,837.61,Shale,1355.681003895277,0.143,0.341,0.357,0.006,43.91,26.92,860.41,3071.65,54.54,4240.67,0.716,0.47,40.7718228008048,0.39
WELL-1002,Sandstone_A,0.225,377.26,Sandstone,2.014,0.391,0.275,0.328,0.248,ERROR,1341.0455654355983,1315.96,1963.61,91.65,4443.69,0.259,0.016,0.527,5.39
WELL-1002,Sandstone_A,0.087,937.8,Sandstone,2.588,0.17,N/A,552.8837236472307,0.337,36.85,24.01,1594.28,1817.07,86.14,5113.16,0.511,0.386,0.879,2.31
WELL-1002,Shale_B,0.108,887.66,Shale,2.276,0.41,0.211,0.497,0.309,36.04,19.98,1568.64,2719.88,52.24,5619.74,0.392,0.349,N/A,
WELL-1002,Dolomite_D,0.067,NULL,Dolomite,2.528,0.335,0.656,0.478,0.151,66.25,5.85,2868.83,2740.26,140.02,2542.39,0.53,78.79192260477275,0.779,2.71
WELL-1002,Dolomite_D,0.243,415.6,Dolomite,2.645,0.222,0.505,0.194,0.148,55.3,42.32,1263.55,2288.82,17280.101541586544,5400.85,XYZ,0.004,0.507,4.43
WELL-1002,Dolomite_D,0.159,920.01,Dolomite,2.594,0.461,XYZ,0.387,0.134,34.31,45.91,858.91,2456.02,117.59,5494.76,0.489,0.11,0.746,9.28
WELL-1002,Dolomite_D,0.189,N/A,Dolomite,XYZ,0.186,0.596,,137.2503029178644,ERROR,35.0,826.21,1824.05,82.23,2869.72,0.427,0.158,0.69,7.83
WELL-1002,Limestone_C,0.118,929.46,Limestone,2.318,0.424,0.757,120.0095082231735,0.33,30041.14074390932,35.36,2802.99,2749.94,106.2,3925.31,0.256,0.457,0.953,3.02
WELL-1002,Dolomite_D,0.065,NULL,Dolomite,2.129,0.164,,0.016,0.223,83.11,44.42,2175.9,2779.3,128.61,5046.67,0.547,264.6518710085064,0.472,5.19
WELL-1002,Shale_B,0.106,317.72,Shale,2.6,0.39,0.364,0.38,0.311,55.48,6.26,1687.94,3318.8,149.38,3221.17,0.52,0.474,0.251,0.51
WELL-1002,Dolomite_D,0.093,738.91,Dolomite,2.158,201.64421148045852,0.246,0.269,0.067,99.79,10.46,526.38,2366.34,100.43,3582.78,N/A,0.135,0.509,9.09
WELL-1002,Sandstone_A,78.52678713352505,232.39,Sandstone,2.331,0.351,0.375,0.031,0.155,25.6,,597.83,3476.81,34988.18892303176,5284.19,0.785,0.479,0.615,1.92
WELL-1002,Dolomite_D,0.201,125.96,Dolomite,26.535176458905546,118.48693225889637,0.755,0.227,0.27,19.91,34.54,969.67,,91.74,NULL,0.479,0.421,0.62,3.76
WELL-1002,Limestone_C,197.34368986509912,438.43,Limestone,2.489,208.329815405488,0.448,0.5,0.143,86.03,9.32,1851.17,2044.12,60.25,5367.24,0.483,0.086,0.583,5.92
WELL-1002,Dolomite_D,0.221,742.23,Dolomite,2.369,0.195,0.589,,0.135,67820.89668682184,35.21,920.55,2725.61,68.32,,0.757,0.289,,4.13
WELL-1002,Dolomite_D,0.178,839.41,Dolomite,2.094,,0.279,0.082,0.363,82.09,46.69,1958.59,3494.45,80.43,,0.75,12.83371577067397,661.3741383125852,6.89
WELL-1002,Sandstone_A,0.223,,Sandstone,2.153,0.34,0.327,0.032,0.122,32.39,20.1,281.59,1905.66,107.85,2751.63,0.263,0.284,0.741,1.93
WELL-1002,Dolomite_D,0.088,357.59,Dolomite,2.49,0.245,0.616,0.074,0.134,93.59,22097.517346510598,2204.91,3174.89,85.82,5874.43,0.407,0.231,0.505,7.71
WELL-1002,Limestone_C,N/A,460.64,Limestone,2.111,0.129,0.467,0.198,0.174,26546.828624811995,47.97,796.19,1859.76,85.68,2285.81,0.685,0.368,0.963,382.28982324766486
WELL-1002,Limestone_C,XYZ,45.3,Limestone,2.373,88.73708822876375,0.499,0.29,0.071,92.63,43.27,2261.61,2021.07,113.21,5586.83,0.376,0.461,0.446,6.71
WELL-1002,Limestone_C,0.14,,Limestone,2.328,0.17,0.472,N/A,0.263,58.69,44.2,913.88,1685.2,72.43,3792.2,0.712,0.119,0.389,8.91
WELL-1002,Shale_B,ERROR,815.11,Shale,2.019,,0.748,0.248,0.287,56.4,46.42,1239.83,3347.17,88.88,3533.31,0.528,NULL,0.584,5.16
WELL-1002,Shale_B,,749.75,Shale,,0.115,0.276,0.142,0.052,76.14,15.91,882678.3580755341,1798.54,54.13,4936.16,0.542,0.202,0.233,N/A
WELL-1002,Dolomite_D,0.192,398.09,Dolomite,2.164,0.27,0.7,0.479,0.207,38.67,23.71,1281.04,2637.97,122.37,3973.02,0.769,0.192,0.281,ERROR
WELL-1002,Shale_B,0.076,702.56,Shale,2.584,XYZ,0.744,0.237,0.377,17.29,30.3,1443.57,3009.66,143.42,5810.3,0.561,0.311,0.786,6.4
WELL-1002,Dolomite_D,0.108,,Dolomite,2.042,,0.511,0.304,0.105,16.81,27.53,2346.42,2176.44,85.9,5951.78,0.776,0.283,0.405,7.9
WELL-1002,Shale_B,128.92340103503756,11.18,Shale,2.315,0.408,0.28,0.148,0.259,2670.7406043663264,14.33,,N/A,103.35,4465.07,0.664,0.246,ERROR,2.57
WELL-1002,Limestone_C,0.13,524.77,Limestone,2.499,0.105,0.521,0.031,0.139,66.57,9392.69228881289,2389.26,2854.01,51.47,4628.71,,0.444,0.426,862.1926932861936
WELL-1002,Shale_B,0.221,817.26,Shale,2.375,0.234,0.444,0.458,0.157,20.58,27.54,,2612.39,55.65,2071.56,0.687,0.089,93.78668823559222,0.44
WELL-1002,Shale_B,0.22,837.63,Shale,2.642,0.253,0.596,0.5,,49.03,44.74,2608.62,3359.33,96.98,2737.34,0.795,0.48,0.738,2.2
WELL-1002,Limestone_C,0.109,365.36,Limestone,2.141,0.101,0.423,0.088,0.194,,45.55,2939.48,2600.56,NULL,2208.17,0.678,0.011,0.678,7.03
WELL-1002,Sandstone_A,0.143,711.34,Sandstone,2.322,0.138,0.296,ERROR,0.269,56.59,36.19,2023.1,3129.19,109.61,3681.48,0.323,0.394,0.548,1.11
WELL-1002,Sandstone_A,0.075,215.15,Sandstone,2.111,,0.452,0.03,ERROR,10.55,ERROR,379.66,3151.99,,4276.57,0.545,0.481,0.604,3.31
WELL-1002,Sandstone_A,98.43846406037122,9.68,Sandstone,2.075,0.368,0.385,0.159,0.016,62.45,13.34,2715.27,1528.61,111.5,5988.38,0.64,0.341,0.68,1.02
WELL-1002,Limestone_C,29.920906912655177,826.75,Limestone,2.483,0.461,0.571,76.96678282297287,0.156,70.11,19.35,428.49,2201.95,114.27,3252.42,0.519,,,7.18
WELL-1002,Limestone_C,0.227,596.56,Limestone,2.449,0.497,0.569,0.381,0.248,88.18,46.24,2486.9,3471.35,,5915.35,0.757,0.012,0.417,2.5
WELL-1002,Sandstone_A,,216.26,Sandstone,2.303,0.193,0.716,0.286,0.233,80.25,18.87,2764.63,2805.6,148.22,5736.49,0.206,0.454,,0.32
WELL-1002,Limestone_C,0.124,263.29,Limestone,2.135,,0.575,0.171,0.39,60.44,32.13,1461.9,1949.98,72.92,3821.77,0.324,0.085,0.829,1.99
WELL-1002,Limestone_C,0.228,9.54,Limestone,2.467,0.241,0.28,0.261,0.076,15.29,32.49,2125.75,3394.76,,5721.94,0.402,0.118,0.798,8.03
WELL-1002,Limestone_C,0.132,910.43,Limestone,2.38,0.125,0.774,0.304,,63.16,23.0,415.41,2951.24,122.6,4657.08,0.717,,0.251,7.48
WELL-1002,Limestone_C,0.113,712.02,Limestone,,,0.554,0.378,0.217,18.73,27.52,1588.64,,115.23,,0.437,0.428,0.745,9.54
WELL-1002,,0.129,672.84,Limestone,2.414,0.163,NULL,0.032,0.089,35.49,31.31,1656.44,2047.72,64.76,4212.35,ERROR,0.496,0.596,1.24
WELL-1002,Limestone_C,0.184,694.31,Limestone,2.084,0.112,0.423,0.333,0.162,60.45,24.96,2448.81,1565.31,,4659.12,0.284,0.213,0.217,8.77
WELL-1002,Limestone_C,0.143,689.2,Limestone,N/A,,0.45,0.451,NULL,86.4,34.39,2649.53,2473539.4437569063,111.68,2595.16,0.375,0.195,,9.53
WELL-1002,Dolomite_D,0.176,30.47,Dolomite,2.348,0.454,0.654,0.516,,85.51,19.64,2813.11,3299.12,119.48,3874.92,0.328,,0.944,3.23
WELL-1002,Sandstone_A,0.151,ERROR,Sandstone,2.276,,0.491,0.103,0.249,65.64,NULL,1518315.2950497156,1950.29,96.24,4419.45,0.567,0.388,N/A,6.27
WELL-1002,Dolomite_D,0.054,296142.8423013384,Dolomite,2.314,,,0.7636198053840276,0.36,26184.922697048132,14.62,1967.62,2452.21,149.66,3604.03,0.426,0.059,0.808,7.44
WELL-1002,Shale_B,0.192,173.25,Shale,2.019,288.22227216903883,N/A,,0.324,79.77,42.22,1322.33,3301.69,62.47,,0.367,0.014,0.233,7.38
WELL-1002,Shale_B,0.19,854.55,Shale,2.587,0.499,NULL,0.052,0.183,23.01,28.7,1528.72,3242.86,143.32,4625.54,418.2430003703657,0.423,ERROR,7.85
WELL-1002,Limestone_C,0.212,301.02,Limestone,2.68,0.475,0.678,0.232,0.082,56.19,19194.20975958378,1050.35,2006.28,77.94,3566.6,0.567,0.293,0.94,1.54
WELL-1002,Sandstone_A,0.225,303.74,Sandstone,1282.7292448799708,0.101,73.41318828659614,0.342,0.151,73.07,40.24,954.53,2964.82,135.85,2665.78,0.793,293.86820175699734,0.612,2476.833991714615
WELL-1002,Shale_B,0.057,773.62,Shale,2.643,XYZ,0.513,0.217,0.156,46.63,49.17,2903.53,3367.96,17307.135824070436,2156.7,0.645,0.387,0.664,6.76
WELL-1002,Sandstone_A,0.079,389.33,Sandstone,2.544,,0.768,97.60584160758228,,92.24,19.55,253.31,1823.13,63.81,5259.66,0.502,0.426,0.544,0.99
WELL-1002,Limestone_C,,402.96,Limestone,2.575,0.103,0.762,0.324,0.359,40.8,39.08,380.23,2123.51,133.9,5629.51,0.363,0.174,0.856,2.43
WELL-1002,Shale_B,XYZ,389.36,Shale,2.192,0.274,0.282,0.079,0.333,63.38,34.21,,3164.42,92.91,4229.22,0.238,0.495,0.797,4.42
WELL-1002,Dolomite_D,0.114,991.19,Dolomite,2.488,XYZ,0.222,0.322,0.129,52.56,16.09,2628.28,102571.6957387852,93.15,5043.91,,0.357,0.311,NULL
WELL-1002,Shale_B,0.235,491.66,Shale,2.009,0.153,0.732,0.302,0.21,29.34,39.79,1537.79,3401.69,121.5,3019.78,0.761,0.011,0.244,1.64
WELL-1002,Limestone_C,0.103,,Limestone,2.331,0.322,,0.479,0.045,58.06,6.69,447.36,2969.54,55.05,2886.18,0.744,,0.647,0.4
WELL-1002,Dolomite_D,0.17,ERROR,Dolomite,2.626,0.457,0.647,0.308,0.02,76.4,23.18,2184.21,1816.01,79.29,5763.68,0.271,0.038,0.485,7.05
WELL-1002,Limestone_C,0.158,786.46,Limestone,892.5483923576597,0.417,0.234,0.567,0.307,63.98,19.28,2613.46,3052.78,89.64,4087.82,0.337,0.262,0.392,6.46
WELL-1002,,0.222,685.93,Dolomite,2.332,0.15,0.462,ERROR,0.196,91.64,44.5,1927.16,3474.13,72.79,5212.31,0.301,0.26,0.963,1.77
WELL-1002,Limestone_C,0.065,925.56,Limestone,,0.308,0.436,0.264,0.394,,28.81,1817982.3147455954,2300.0,91.72,2315.9,0.573,0.419,0.208,0.87
WELL-1002,Shale_B,,762.84,Shale,2.025,0.29,0.312,200.9757038013048,,ERROR,36.07,2018.68,3248.43,64.56,5205.0,0.724,0.113,,4.16
WELL-1002,,NULL,927.36,Limestone,2.178,0.447,184.57970270780174,142.50659134409938,0.273,81.1,35015.65756843101,1124.52,3414.4,80.4,3984.92,0.661,0.395,ERROR,4.22
WELL-1002,,,719.58,Shale,2.432,0.45,,0.101,0.186,13.88,45.81,2612.27,N/A,116.14,5099.09,0.211,2.091917451499634,0.798,9.15
WELL-1002,Sandstone_A,0.147,53.88,Sandstone,2.496,,0.612,0.16,0.023,4063.4604278674346,XYZ,1915.08,1817.67,102.0,5240.55,0.321,0.39,0.578,7.73
WELL-1002,Shale_B,0.243,34.92,Shale,2.034,0.306,0.754,0.4,0.349,52.88,14.38,1451.78,N/A,115.37,2035.39,0.324,0.324,0.247,0.63
WELL-1002,Limestone_C,0.159,355.33,Limestone,2.329,0.254,0.713,0.559,N/A,60.56,37.05,2386.14,2796.99,ERROR,2072.37,0.752,0.117,0.955,1.06
WELL-1002,Limestone_C,0.089,308.15,Limestone,2.133,0.109,0.655,0.191,0.326,12.51,45.4,796.83,3375.14,89.89,N/A,0.221,0.326,ERROR,6.64
WELL-1002,Sandstone_A,0.197,118.08,Sandstone,2.689,0.22,44.510860111117836,0.347,0.074,93.41,38.32,517.51,1756.81,125.12,3065.17,0.652,0.006,0.714,6.43
WELL-1002,Dolomite_D,0.181,802.21,Dolomite,2.48,0.278,0.642,0.111,0.393,28.06,8.92,1289.46,,85.07,3875.3,0.361,0.343,0.824,1.13
WELL-1002,Shale_B,0.195,442664.92913079076,Shale,2.545,112.06618769416346,94.80038971990128,0.503,0.222,53.61,15.82,1985.72,1905.23,67.47,2979.47,0.656,0.076,0.807,8.3
WELL-1002,Shale_B,0.157,787.57,Shale,2.616,0.471,0.442,0.576,0.151,86.98,44.07,2041.82,2325.88,138.4,4597.96,0.276,43.19058634109935,0.865,3.38
WELL-1002,Sandstone_A,ERROR,296.48,Sandstone,2.078,0.305,0.786,0.592,0.287,78.81,45.43,1506.71,1758.06,88.22,3340.79,0.45,0.351,0.406,1.59
WELL-1002,Limestone_C,0.134,105.94,Limestone,2.566,0.111,0.61,0.545,0.199,54.12,17.48,2796.27,2495.64,65725.02371397584,2067.73,0.602,NULL,0.451,
WELL-1002,Shale_B,0.201,489.14,Shale,,0.471,0.245,0.104,0.091,34.15,46.21,2246.17,2859.21,118.01,3075.84,0.274,0.128,NULL,NULL
WELL-1002,Sandstone_A,0.16,163.0,Sandstone,2.278,0.208,N/A,0.352,0.201,68.75,19.02,1774.92,2148.03,82.49,3964.74,0.5,0.202,0.978,
WELL-1002,Dolomite_D,0.054,519265.86317263223,Dolomite,2.562,0.428,0.64,0.556,0.196,68.11,32.38,472.53,2484.0,135.8,5070.05,0.369,0.085,0.901,4.87
WELL-1002,Sandstone_A,0.245,738.23,Sandstone,2.244,0.22,0.338,0.128,6.905821882976951,55.82,18.56,XYZ,2815.62,94.29,4095.36,0.768,ERROR,0.46,9.66
WELL-1002,Sandstone_A,0.212,829.76,Sandstone,2.564,0.441,0.648,0.073,0.183,62.74,13.54,,2970.74,118.8,5377.67,646.4963567203864,0.473,0.952,
WELL-1002,Dolomite_D,0.062,,Dolomite,ERROR,0.12,0.529,0.049,0.056,32.19,7.17,2264.61,2390508.201843197,64.95,1511531.0242559696,0.236,0.242,0.99,8.42
WELL-1002,,,144.32,Shale,2.539,421.52963794455883,,0.383,0.188,,14.74,1518.77,2233.48,56.25,3026.64,XYZ,0.094,,0.86
WELL-1002,Dolomite_D,0.143,20.61,Dolomite,2.157,0.417,0.656,0.07,0.041,44.51,37.82,2939.4,2336.04,88.65,4977.52,0.52,0.232,0.975,XYZ
WELL-1002,Limestone_C,0.145,66.76,Limestone,2.508,0.145,0.327,0.229,0.089,XYZ,14.75,2766.64,3373.43,110.54,2099.62,0.392,0.424,0.945,7.08
WELL-1002,Sandstone_A,0.114,711.38,Sandstone,2.498,0.269,0.248,0.38,0.383,23.79,38.24,1949.83,1681.39,N/A,2537.84,0.27,0.305,807.2303578532977,0.12
WELL-1002,Shale_B,0.106,411.83,Shale,2.028,XYZ,0.241,0.133,XYZ,51.31,27.02,87490.8881693968,3132.96,77.78,5367.73,0.598,0.297,0.347,3.28
WELL-1002,Sandstone_A,0.094,548.64,Sandstone,2.041,XYZ,0.223,0.132,0.384,63.37,20.47,23844.7810661904,1479628.997558324,98.99,5154.63,385.96129236031385,0.371,0.99,3.21
WELL-1002,Shale_B,0.139,356.66,Shale,2.099,0.451,289.86870028646706,0.017,0.04,69.11,48.94,1949.85,2179.55,145.12,4321.91,0.513,0.203,0.298,N/A
WELL-1002,Shale_B,NULL,,Shale,2.531,0.446,0.233,0.141,0.131,86.44,18.1,N/A,3210.78,123.66,4513.23,0.37,0.284,0.99,7.53
WELL-1002,Sandstone_A,0.166,732.89,Sandstone,2.581,0.118,0.237,0.242,0.002,40.48,34.02,977.05,1514.73,82.48,2825.7,82.21924963760125,0.181,0.33,9.07
WELL-1002,Shale_B,,395.09,Shale,XYZ,N/A,0.793,,0.11,ERROR,,768.7,2741.51,57.49,2959.69,0.392,0.199,0.527,8515.351493822642
WELL-1002,Limestone_C,0.232,426.42,Limestone,2.611,0.23,0.469,0.486,0.356,,13086.808014494325,,2693.15,121.94,3854.77,0.674,0.257,,0.57
WELL-1002,Sandstone_A,0.194,108.9,Sandstone,2.227,0.159,0.361,0.342,0.2,48.61,28.57,1762.59,XYZ,NULL,4811.43,0.641,0.194,0.487,
WELL-1002,Sandstone_A,0.142,212.43,Sandstone,2.067,0.317,0.64,0.197,0.292,86.71,44130.35279484403,1784.36,,105.03,XYZ,0.471,0.483,273.38937024054127,7.14
WELL-1002,Dolomite_D,0.099,695.22,Dolomite,2.444,0.45,0.381,0.055,0.132,68.48,14.73,1354.96,3083.85,50.83,N/A,N/A,0.46,0.864,0.71
WELL-1002,Limestone_C,0.112,344.9,Limestone,,0.331,0.699,0.436,0.342,53.06,13.18,1530.56,3237.68,73.24,2327.2,0.219,0.282,0.499,3.27
WELL-1002,Limestone_C,0.24,371.27,Limestone,2.195,0.247,0.615,0.232,0.364,68.31,6.18,1931.76,3209.51,59.15,2224.09,N/A,0.488,0.92,3258.3191344352695
WELL-1002,Limestone_C,0.126,74.64,Limestone,2.322,0.395,0.597,0.428,0.067,60.95,21.57,2042.2,2513.15,10300.575813772652,2841.25,0.438,0.377,0.573,8.3
WELL-1002,Shale_B,0.065,626.22,Shale,2.47,0.189,0.354,0.546,0.085,56.37,30.42,950971.0771910992,2268.84,98.18,,0.743,0.276,0.422,9.67
WELL-1002,Limestone_C,0.12,245.16,,276.89825417731834,0.405,0.559,0.032,0.397,70.58,16.98,XYZ,3494.89,133.3,3207051.4230190283,0.528,0.464,186.60136872408432,7.09
WELL-1002,Limestone_C,0.058,44.25,Limestone,2.688,ERROR,0.64,0.223,0.324,25.81,49.43,NULL,2134.98,142.1,5850.24,XYZ,0.193,0.772,2.66
WELL-1002,Sandstone_A,0.078,5.43,Sandstone,2.262,0.176,XYZ,0.312,0.324,57.76,15.62,350.53,2921.66,61.07,4603.69,0.283,0.252,0.295,3.51
WELL-1002,Sandstone_A,0.134,258.85,Sandstone,2.175,0.409,0.632,0.388,0.274,30611.25359451557,5.18,1715.94,1921.7,104.97,2583.69,0.403,0.264,0.885,7.64
WELL-1002,Dolomite_D,0.233,86.91,Dolomite,2.05,0.199,0.583,,0.13,92.45,3298.027479605274,819.06,1756.16,120.8,5707.6,0.658,0.171,ERROR,9.48
WELL-1002,Limestone_C,XYZ,ERROR,Limestone,2.347,0.434,0.79,,0.123,86.57,ERROR,,1679.66,77.04,2582.17,0.492,0.425,0.738,6.57
WELL-1002,Limestone_C,0.115,479.4,Limestone,2.494,0.124,0.291,0.176,0.395,81.91,37.03,1138.83,,97.67,XYZ,0.261,0.119,0.31,9.46
WELL-1002,Sandstone_A,0.243,763.57,Sandstone,2.376,0.348,0.762,,0.185,92.72,XYZ,687.08,3052.45,89.1,4810.1,0.376,0.331,0.861,8.65
WELL-1002,Limestone_C,0.153,667.79,Limestone,1667.090400898961,0.309,0.664,0.529,142.4519478717885,29.83,45.53,1445.11,1890.81,97.52,3196.65,0.668,0.323,ERROR,ERROR
WELL-1002,Sandstone_A,0.156,214.59,Sandstone,2.559,0.479,0.725,0.432,0.255,79.3,41.14,1298.38,2111.65,69.37,5821.77,0.624,0.128,0.841,0.84
WELL-1002,Dolomite_D,0.203,130.75,,2.686,0.326,0.479,0.029,0.26,78.93,30.72,1154.42,,136.95,2347.26,0.261,0.328,0.615,2.22
WELL-1002,Shale_B,0.095,681.65,Shale,799.1379562434818,0.361,0.516,0.0,,87.9,30.19,986.6,2727.12,141.64,5322.65,0.706,0.085,0.719,
WELL-1002,Shale_B,0.065,429.23,Shale,2.26,0.293,NULL,0.594,0.203,62.64,13.77,764.77,3137.27,,2531.28,0.587,215.629146091098,0.229,8.14
WELL-1002,Limestone_C,0.097,477.54,Limestone,2.032,0.217,0.744,NULL,0.176,50.21,NULL,436.25,3087.88,127.22,5171.86,0.233,0.482,0.227,3.92
WELL-1002,Sandstone_A,,932.36,Sandstone,2.491,0.32,0.767,0.011,0.122,98.84,31501.21156549452,2652.29,3323.46,132.72,5100.48,0.288,0.001,0.524,1.15
WELL-1002,Dolomite_D,N/A,759.52,Dolomite,2.312,0.276,0.307,0.401,0.004,72.56,19.51,317187.5710622303,2542.4,NULL,2578.62,0.625,0.198,0.869,1.0
WELL-1002,Sandstone_A,0.136,524.53,Sandstone,2.349,0.483,0.663,0.276,0.294,87.84,16.78,2540.62,2055.86,112.38,2738.81,0.307,0.453,0.303,8.4
WELL-1002,Limestone_C,0.134,11.36,Limestone,2.315,0.286,0.686,0.464,0.166,74.81,19.32,1375.61,2248.5,137.65,,0.296,0.066,0.761,7.1
WELL-1002,Sandstone_A,3.5981300447301146,183.37,Sandstone,2.497,0.293,0.203,0.401,0.043,58.84,33.99,2913.04,2896.69,141.79,3380.41,0.438,0.336,0.367,7.39
WELL-1002,Dolomite_D,0.125,810.64,Dolomite,,0.435,0.738,0.243,0.006,94.91,38.6,2230.84,3081.42,114.37,4065.66,0.313,0.201,0.94,3.93
WELL-1002,Sandstone_A,0.056,466.01,Sandstone,,0.466,0.534,0.188,0.122,16.82,,465.5,2206.19,139.32,2467.19,0.773,64.70460030611218,0.603,0.89
WELL-1002,Limestone_C,0.071,760.64,Limestone,2.54,0.202,0.698,0.127,0.281,26.19,22.78,773.77,1964.18,89.41,2051.5,0.764,0.437,0.41,8.69
WELL-1002,Sandstone_A,0.156,257.36,Sandstone,2.442,0.174,0.443,0.182,0.381,66.69,25.75,1094.06,2694.09,75.52,5792.66,0.735,0.429,0.428,4.17
WELL-1002,Dolomite_D,0.118,179.99,Dolomite,2.016,0.222,0.628,ERROR,0.148,20.22,45.1,2444.66,ERROR,122.64,2286.8,0.629,0.127,0.963,9.14
WELL-1002,Dolomite_D,,469.43,Dolomite,2.345,0.349,0.48,0.083,0.294,73.89,40.08,2236.43,2198.05,90.24,5923.72,0.527,0.062,0.231,6.55
WELL-1002,Sandstone_A,0.244,479.1,Sandstone,2.599,0.311,327.7728476676503,0.45,0.066,14.68,31.47,720.91,XYZ,NULL,5777.76,0.758,0.255,0.95,NULL
WELL-1002,Shale_B,0.218,399.87,Shale,2.011,0.131,0.31,0.1,0.168,86.5,49.7,693.79,2852.89,61.42,2219.29,0.755,0.286,0.411,
WELL-1002,Dolomite_D,0.22,,Dolomite,2.059,0.198,0.752,0.264,N/A,78.12,30.58,1068.06,2678.71,125.57,4990.71,0.479,0.061,0.949,
WELL-1002,Sandstone_A,0.082,581.74,Sandstone,2.496,N/A,,0.079,0.278,N/A,10.96,382638.91295884154,2955.94,101.31,4862.18,,0.481,0.5,1.25
WELL-1002,Limestone_C,0.1,811.77,Limestone,1569.8850471836856,0.18,0.32,NULL,0.173,77.5,13.61,2096.67,2628.09,119.3,2736.37,0.474,0.258,385.1382619930391,
