well_id,date,oil_rate_bopd,gas_rate_mscfd,water_cut_frac,tubing_pressure_psi,casing_pressure_psi,choke_size_64ths,gorp_factor,oil_gravity_api,produced_water_salinity_ppm,downhole_temperature_C,downhole_pressure_psi,CO2_fraction,H2S_fraction,sand_production_rate_lbs_day,ESP_current_amp,ESP_voltage_volts,pump_efficiency_frac,downtime_hours
WELL-1002,2022-11-11,2093.6,8537.7,0.44,2516.78,2655.21,36.1,0.543,28.2,16129.0,110.66,,0.009,0.007,96.11,51.4,N/A,267.579629010093,20.25
WELL-1002,2022-11-12,2606.7,6014.6,0.36,3481.86,2345.87,32.9,1.404,28.3,14505.0,78.38,5431.01,1.8572006440174231,0.006,4.57,43.55,575.3,0.76,20.65
WELL-1002,2022-11-13,808.1,2358.7,0.28,,1129.93,18.7,0.853,28.7,16389.6,71.27,3024.32,0.009,0.006,0.33,56.7,ERROR,0.727,4.34
WELL-1002,2022-11-14,2548.2,7390.8,0.38,4549.18,633.94,20.6,1.762,30.6,29210.8,62.17,5928.08,0.028,0.0,10.51,,462.0,0.598,14.82
WELL-1002,2022-11-15,2756.8,4435.5,0.27,3191.92,2054.19,23.3,1108.2283986164268,25.8,43939.5,56.99,4830.77,0.032,ERROR,82.65,26.63,360.15,0.977,9.07
WELL-1002,2022-11-16,2260.7,1446.7,85.72429014063512,4283.03,639857.1140584549,58.4,,25.5,42731.2,58.4,5117.6,0.016,0.007,54.57,44.01,314.84,,23.88
WELL-1002,2022-11-17,,4592.1,,1014.17,1940.47,22.0,1.625,39.2,34512.4,106.16,4728.84,0.021,0.001,23705.874926328313,70.72,341.08,0.987,
WELL-1002,2022-11-18,2914.4,3588.6,0.49,2631.58,2040.65,55.4,,37.6,31421.9,17893.362689631434,3943.31,0.015,0.007,46.3,57.57,539.03,0.983,4.07
WELL-1002,2022-11-19,2304.0,586361.4019275821,0.27,1807.85,784.58,54.1,96.42468487949006,21.2,32100.0,51.37,4128.08,0.002,0.002,74.96,53.78,226.29,0.673,21.29
WELL-1002,2022-11-20,2753.3,5958.5,0.48,2225.34,1219711.3272164306,32.2,1.081,30.6,33404.2,N/A,5891.17,0.049,,40.5,82.39,183.62,0.906,14.04
WELL-1002,2022-11-21,2569.4,9989.7,0.19,1978.48,964.27,,1.223,25.0,49595.7,58.01,,20.788217635334888,,23.12,55.65,468.69,0.593,20.01
WELL-1002,2022-11-22,1690.6,ERROR,0.39,2975.78,615.74,ERROR,,27.4,25319.6,N/A,5259.38,0.042,0.009,79.67,32.7,486.88,0.817,18.03
WELL-1002,2022-11-23,1371.4,9988.7,0.44,4312.05,1179.15,18.1,,23.4,44497.5,106.79,2388.63,15.869254279106944,0.008,ERROR,11.79,364.51,0.529,8.72
WELL-1002,2022-11-24,646.0,3403.2,0.47,3257.6,1414.11,15.9,0.576,37.4,37165.3,117.95,4785.43,0.043,0.001,69.3,N/A,470.68,0.666,6.33
WELL-1002,2022-11-25,1013.3,9473.1,0.48,2677.94,2783.94,,0.744,37.8,31686.6,NULL,3600.61,0.013,0.0,6.86,40.47,571.88,0.857,
WELL-1002,2022-11-26,2123.9,5840.6,0.43,2533.53,2135.34,,1.463,,48585.1,82.54,2751.72,0.013,0.007,66.05,45134.2039216278,262.72,0.841,0.51
WELL-1002,2022-11-27,2829.9,9885.6,0.26,,965.56,39.0,1.517,XYZ,25684.7,67.37,634658.889170319,0.045,0.005,0.52,86.76,492.85,0.639,4.65
WELL-1002,2022-11-28,2880.7,8229.6,0.33,2246.74,1670.69,NULL,0.565,27.3,33776.2,86.98,4323.63,0.049,0.002,,72.68,487.61,544.6955037272678,1.89
WELL-1002,2022-11-29,2494.7,7231.2,0.48,3334.3,2685.19,21.3,1.884,23.5,13689.3,56.23,4244.28,0.025,0.007,91.92,35.88,271.93,,9.44
WELL-1002,2022-11-30,1512.2,2943.4,0.24,4694.54,1391.27,47.6,0.914,21.0,25305.9,65.22,,,0.01,83.3,88.74,515.5,0.955,22.84
WELL-1002,2022-12-01,857.0,5965149.657805623,0.25,,840.98,42.2,0.687,N/A,44378.1,67902.65749241451,5312.34,0.047,XYZ,15891.361937363035,99.9,476.55,0.781,0.2
WELL-1002,2022-12-02,1872.8,4229.0,0.44,,ERROR,35.4,1.199,26.5,16048.7,82.04,2121494.1259067087,0.038,0.004,3.38,,291.9,0.743,10.25
WELL-1002,2022-12-03,1214.7,3911.2,0.36,1371.68,1618.29,54.8,1.61,25.0,ERROR,113.03,4729.48,0.001,0.007,82.1,17.37,527.87,,19.85
WELL-1002,2022-12-04,2098.5,4485.0,0.26,2912.96,713.75,41.6,1.488,39.9,12943.2,58.33,3757.63,NULL,0.002,87.05,95.52,413.39,0.599,9.71
WELL-1002,2022-12-05,1018649.9681576515,6648.1,0.12,1513455.4436352586,2000.86,,1.926,37.7,26378.7,61.9,3471.65,0.014,0.005,35.62,ERROR,211.33,0.997,4.16
WELL-1002,2022-12-06,2197.5,3349.9,0.35,3684.76,1599.28,49.3,0.725,27.8,47067.8,,4585.47,0.016,0.003,30.41,70.26,348.39,0.552,21.62
WELL-1002,2022-12-07,,3495.0,0.48,2734.61,1850.65,23.4,,22.2,37094.9,XYZ,4030.18,0.004,XYZ,35.43,43.38,483.54,0.981,6.28
WELL-1002,2022-12-08,679.9,6523.0,0.19,2331.5,1373.73,36.1,0.975,,48679.7,98.71,4311.49,0.022,0.005,38.88,,172.26,0.938,5.84
WELL-1002,2022-12-09,469711.7305982778,2415.5,0.48,NULL,ERROR,54.9,1.599,36.2,40309.3,94.43,2479.63,0.043,0.007,42.45,28.02,301.0,0.82,7590.501898574366
WELL-1002,2022-12-10,2519.7,,0.13,2666.88,2828.17,54.8,1.055,39.9,15570.8,112.38,3767.38,0.045,0.003,96.65,80.52,XYZ,0.627,19.87
WELL-1002,2022-12-11,977.0,8210.0,0.14,N/A,694.44,49.8,,32.7,15108.3,71.2,5266.2,0.048,0.004,40.9,58.16,243.66,XYZ,20.37
WELL-1002,2022-12-12,2117.2,1237.5,0.13,XYZ,2895.92,62.0,1.678,39.3,23815.6,100.32,4124.79,0.018,0.008,73.42,51.31,426.27,0.681,6.86
WELL-1002,2022-12-13,XYZ,4794.3,,1860.0,1840.63,16.2,1.611,23366.99097920001,22542.2,75.63,5077.4,0.003,,4.5,25.56,103.56,0.857,15.23
WELL-1002,2022-12-14,974.8,4387.0,0.15,,2346.89,26.8,0.532,23.2,28641.9,89.08,4235.45,0.011,0.009,23.63,40.57,430.14,0.894,N/A
WELL-1002,2022-12-15,2830.7,4932.1,0.19,2620.19,2915.7,17540.072049604303,1.851,26.2,21949.8,74.09,5099.23,XYZ,0.002,56.57,15.88,200.2,0.565,14.33
WELL-1002,2022-12-16,2500.9,7713.0,0.27,1218.15,852.5,37.5,0.882,23.5,22009.7,,3827.97,0.035,0.008,76.21,1964.786368520522,368.72,285.4234045936625,19.52
WELL-1002,2022-12-17,671.0,3830212.159824309,0.37,4942.89,ERROR,33.7,0.649,27.8,30632.9,64.5,5797.17,0.03,0.004,36.8,21.87,232.22,0.939,2.9
WELL-1002,2022-12-18,2729.5,8937.2,0.18,3853.11,1747.37,36.1,1.662,,11771.9,68.88,2383.49,0.023,0.005,12699.860272940397,21.9,526.14,0.852,13.29
WELL-1002,2022-12-19,1332.1,,0.4,2984.02,2838.85,17.8,,37.1,23445.0,102.73,2681.31,0.027,,41.07,68.79,186.26,0.659,17.52
WELL-1002,2022-12-20,2237.6,2300.6,0.23,3747.68,2569.86,57.4,1.252,33.1,37176.9,86.22,2382.64,0.016,0.004,68.07,25.32,301.02,0.582,7.25
WELL-1002,2022-12-21,980.6,6963.3,0.21,3440.01,632.55,55.8,1.973,NULL,13775.9,,4267.64,0.006,0.003,98.36,44.61,522.11,,
WELL-1002,2022-12-22,2436.6,2317.3,0.36,4707.75,878.15,46.9,1.993,37.0,41751.3,86.85,3001.37,0.002,0.003,8.6,34.37,590.97,540.1897744499563,18.75
WELL-1002,2022-12-23,1415.5,6538.5,0.32,1672.27,2253.89,34.7,1.185,34.1,42456.8,79.05,4179.95,0.02,N/A,,35.37,61931.87967300952,0.817,11.13
WELL-1002,2022-12-24,878.7,1265.8,0.34,2354.53,1068.16,38.6,1.224,37.3,32827.6,54.3,655427.5538417244,0.018,0.002,48.54,66.91,593.62,0.853,16.87
WELL-1002,2022-12-25,1859.5,,0.39,4701.86,,50.8,0.506,24.3,48989.8,71.19,4470.89,0.01,NULL,75.14,,436.44,,14.76
WELL-1002,2022-12-26,823.5,3511.1,7.412040750286085,,2142.08,18587.29935196422,0.84,34.0,10418.2,63.56,2369.49,0.008,0.007,32.63,7.42,331.75,ERROR,3.17
WELL-1002,2022-12-27,1052.9,6999.1,0.42,3830.35,XYZ,61.8,0.916,38.1,45084.3,,3389.5,0.041,0.0,72.84,20.44,524.75,0.64,8.69
WELL-1002,2022-12-28,1651.7,7805.5,0.37,1909.98,1809.98,57.7,0.755,31.0,33603.9,100.76,ERROR,,0.0,,84.94,573.08,0.613,22.36
WELL-1002,2022-12-29,824.1,1600.6,0.45,4943.22,2825.33,10.2,1045.0961770927297,26.7,43309.5,116.82,4925.37,0.047,0.006,60.46,52.25,165.8,0.768,8.34
WELL-1002,2022-12-30,2742.9,8951.8,0.26,2850.47,1372.89,43.1,1.215,21.3,13218.4,74.25,3436.96,NULL,0.005,38.42,60.13,436.65,0.787,20.75
WELL-1002,2022-12-31,683.0,6712.9,0.42,2520.73,2133.91,30.4,1.805,28.2,29575.3,N/A,3929.25,0.029,0.006,36.17,29.29,578.38,0.931,6.19
WELL-1002,2023-01-01,2100.4,7766.5,0.3,3746.94,2852.94,28.9,1.511,24.6,38045.6,65.48,4678.95,NULL,0.005,NULL,34.63,426.61,0.831,4.26
WELL-1002,2023-01-02,2767.4,9545.0,0.48,1293.02,2444.09,46.3,1.786,30.6,10607.7,89.33,2405.11,0.006,0.007,18.02,94.51,235724.4918462404,,7.42
WELL-1002,2023-01-03,778.5,3843.7,0.18,,1472.54,20.1,1.254,22.9,1709620.9347236946,101.06,4523.54,0.008,,30.99,77.16,264.94,0.743,4.67
WELL-1002,2023-01-04,2664.2,2254693.73223558,0.43,2289.52,2753.61,33.5,0.902,34.4,13545.5,84.55,4899.32,0.012,0.007,,50.51,,0.645,7.94
WELL-1002,2023-01-05,949.0,1314.5,0.3,4193.63,1809.43,46.3,1.908,34.2,33848.8,,3580.8,N/A,0.007,62.96,39.11,NULL,,23.5
WELL-1002,2023-01-06,2779.0,5240.2,0.17,1413.54,1075.42,14329.01476219908,1.942,21.3,12463.7,88.47,4747.22,0.036,0.009,,76.2,218.45,0.989,8.61
WELL-1002,,2233.5,N/A,0.4,2179.31,1158.63,,1.779,24.3,39198.6,112.02,3360.02,0.024,N/A,34.78,20.09,560.13,0.844,13.59
WELL-1002,2023-01-08,2589.8,2108691.3283116096,0.18,3033.03,975.48,23.3,1.182,28460.37933569626,38533.6,110.0,2180.43,0.005,0.007,,70.26,298.83,0.92,16.43
WELL-1002,2023-01-09,2904.9,9631.1,0.39,3655.86,1067.94,60.3,1.749,28.1,12586.6,XYZ,2262.45,0.007,0.009,,10.97,325.44,0.741,22.73
WELL-1002,,N/A,,0.28,3802.46,N/A,27.7,1.362,33.9,47259.9,60.86,542060.5161522492,ERROR,0.001,65.03,85.81,185.56,0.687,21.11
WELL-1002,2023-01-11,,9376.0,36.035743164655734,,2221.44,31.6,1.273,28.3,15960.3,64.78,5722.12,0.005,0.007,95.55,36.69,271.42,0.728,16.6
WELL-1002,2023-01-12,886.9,1254.3,0.26,1326.91,610.6,27.7,1.699,23.9,34544.1,107.0,2668.63,0.011,0.001,ERROR,83.33,464.21,0.94,6.78
WELL-1002,2023-01-13,2928.1,2565.4,0.41,2858.13,1794.02,8.6,1.725,23.7,19894.6,65.53,5767.37,0.038,0.002,47.55,,255.41,0.873,1681.881466544615
WELL-1002,2023-01-14,2019.1,8844.1,0.38,1311.18,2970.52,10.8,1.951,23.9,49553.3,110.14,2566.18,0.007,0.006,55.25,79.47,496.29,0.869,6.26
WELL-1002,2023-01-15,2546.1,2736.9,153.6802314559803,1096.85,2187.13,33.0,1.243,25.7,47147.8,86.08,2309.79,0.009,0.004,32.1,44.82,451.62,0.99,9.29
WELL-1002,2023-01-16,1836.7,8712.1,0.45,4343.94,XYZ,63.8,1.619,31.8,27600.8,67.54,3099.24,0.03,0.006,49.83,60.06,142.62,0.587,15.25
WELL-1002,2023-01-17,817.2,5819.9,0.18,4686.54,1556.85,47.9,,37.2,25064.5,82.87,,0.038,0.009,23808.425789766192,12.93,410.15,0.512,22.65
WELL-1002,2023-01-18,1415.3,9635.8,0.27,3231.23,1165.73,36.0,1.752,29.0,48753.9,97.08,2201.71,0.035,0.001,27.15,40.48,293.26,,12.75
WELL-1002,2023-01-19,N/A,9736.0,0.14,3927.65,2596.66,10.0,1.827,38.6,26121.6,54.09,2999.17,0.049,,10.79,44.44,590.05,0.644,21.95
WELL-1002,2023-01-20,878.0,3846.8,NULL,4344.53,621.65,58.1,0.528,20.5,28110.4,101.12,ERROR,0.0,0.006,14.07,11.5,,348.9602927333385,0.29
WELL-1002,2023-01-21,,4102.8,0.35,4503.23,1989.86,5678.820537468866,1.928,27.0,21194.9,107.17,3604.73,0.025,0.004,42.99,59.73,432.6,0.691,23.27
WELL-1002,2023-01-22,1744.0,9488.1,0.27,1008.12,746.29,21.7,1.193,39.6,24946.1,75.83,5474.48,0.047,0.005,52.85,91.79,486.65,0.715,23.27
WELL-1002,2023-01-23,2549.3,8895.6,0.24,1800.63,1006.3,22.4,0.765,29.3,25875.0,67.15,5611.33,0.013,0.008,20.45,55.97,235.23,0.538,19.03
WELL-1002,2023-01-24,2701.8,66634.70531584507,,4506.53,1927.8,49.8,1.112,27.2,,103.72,3942.83,0.023,0.006,67.7,30.2,480.09,396.6141346799446,5.84
WELL-1002,2023-01-25,1444.7,,0.11,2882.19,2432.27,17.5,1.675,35.7,13001.3,40719.2229437861,5452.66,0.04,ERROR,85.26,42.02,458.04,N/A,3.64
WELL-1002,2023-01-26,,6088.6,129.18687464624583,ERROR,1602.87,40.0,0.508,20.0,18260.3,92.55,4777.06,0.042,0.009,7.13,72.02,,0.898,22.08
WELL-1002,,2026.0,5370.3,0.23,2008.92,1743.07,16.1,1.9,36.4,46540.9,89.71,4312.87,0.027,0.006,38.44,63.86,198.51,0.779,11.31
WELL-1002,2023-01-28,2481.0,9554.8,0.49,4668.32,661.53,,1.501,26.1,35136.4,96.58,4001.79,0.038,0.005,51.2,87.83,,0.74,2.02
WELL-1002,2023-01-29,2935.3,XYZ,0.48,1920.66,2341.84,13.8,0.808,20.2,44247.9,114.73,4660.82,0.004,0.001,76.62,44.87,277.96,0.663,21.79
WELL-1002,2023-01-30,556.7,5524.0,0.34,4028.18,,9.8,0.898,32.7,15252.4,60.67,2973.86,0.019,0.009,,83.79,175.02,0.599,2979.971487219623
WELL-1002,2023-01-31,509.1,4917883.604072583,0.17,1091.93,1931.33,58.5,5.909021781127991,31.7,27106.4,89.29,3321.83,41.18215415181529,0.002,74.82,60.17,198.33,0.725,
WELL-1002,2023-02-01,1149.6,9773.0,0.33,3065.41,2279.66,15.9,0.958,31.5,45607.3,81.38,5858.88,0.025,0.006,32.83,39.01,516.58,0.895,2.92
WELL-1002,2023-02-02,2204.3,8257.2,0.18,,2099.07,52.8,0.895,36.5,49466.6,81.28,3179.3,0.0,0.002,75.31,23.94,574.21,113.10011588666603,21.9
WELL-1002,2023-02-03,1750.5,1417.0,0.35,N/A,NULL,57.1,1.934,29.9,39684931.891153626,70.72,4975.31,0.038,0.001,,33.78,220.81,770.2758374803079,8.23
WELL-1002,2023-02-04,1469495.1875896635,4945.5,471.44524671178476,2527.29,2442.36,51.4,1.48,NULL,18686.1,51926.214472072395,2176.28,0.026,0.004,46.11,96.56,,0.523,0.11
WELL-1002,2023-02-05,2623.9,5913.5,0.27,3427.77,1406.78,21.3,,26.9,26101.2,76.66,5871.52,0.02,0.006,49.22,53.95,444.5,0.993,10.9
WELL-1002,2023-02-06,NULL,5748.2,N/A,3309.93,963.32,39.0,0.975,37.4,18796770.288377907,119.22,3023.58,41.26069589603109,0.009,11.06,5270.5090784052445,383.42,0.834,5.5
WELL-1002,2023-02-07,1508.4,4632.3,0.45,3032.57,820.66,33.6,1.026,37.8,31706.4,89.68,2464.61,0.037,0.006,58.58,17.78,175.73,0.657,4.57
WELL-1002,2023-02-08,2244.3,9583.4,0.4,2258.87,XYZ,31.6,0.543,37.6,24314.9,91.68,4955.03,0.017,0.007,37.7,44.39,153.9,0.93,11.14
WELL-1002,2023-02-09,1698.1,3927.8,XYZ,3332.3,2997.7,14.9,1.174,34.6,17376.2,7668.241322215519,NULL,0.038,0.004,19.74,99.69,589.75,0.742,2.64
WELL-1002,2023-02-10,2920.6,3227.4,0.24,3003.97,2184.41,,0.573,36.8,15735.5,89.87,5846.63,0.035,0.008,77.35,64.36,175.82,0.62,
WELL-1002,2023-02-11,526.5,1847215.9881952568,0.34,4753.89,615.75,,0.577,9817.71935177111,33297.7,87.64,2232.55,0.022,0.003,61.02,57.65,497.07,407.0926264947899,22.84
WELL-1002,2023-02-12,1540.4,5436.6,N/A,1551.83,1744573.8199091605,53.8,1.462,25.4,35990.3,56.63,3506.97,0.046,0.007,36.7,45.38,307.04,0.93,6.52
WELL-1002,2023-02-13,1386.3,3105.8,0.15,2824.25,594.43,31.2,ERROR,23.1,N/A,82.77,3595.79,0.038,0.001,82.11,71.73,214.27,0.776,
WELL-1002,2023-02-14,2155.9,2914193.189567064,0.22,1617.24,,43.6,0.795,21.2,28584.3,82.43,5606.26,0.0,N/A,92.73,12.6,580.77,XYZ,7.8
WELL-1002,2023-02-15,1329.5,1975.9,0.35,,606.21,60.5,1.169,24.0,,85.2,3650.35,0.049,0.006,,34.68,449.78,0.928,XYZ
WELL-1002,2023-02-16,1239.4,3527.8,0.12,4073.19,,N/A,1.998,31.4,19205.4,,4689.99,0.026,0.003,84.27,62.18,206.53,0.996,22.49
WELL-1002,2023-02-17,772.9,4597.4,0.39,1300.19,1908.83,4384.423634565965,1.233,33.5,15684.8,69.37,2181.81,0.018,,35.93,51706.479267696624,201.99,0.62,10.52
WELL-1002,2023-02-18,1281.9,9225.7,,2824.07,2066.52,48.8,1.35,,12073.8,119.98,2705257.1106047477,,0.009,72.9,99.68,479.19,0.511,2.59
WELL-1002,2023-02-19,1994.2,1658.0,0.21,4561.64,808.92,39.3,,,48980.8,78.04,3065.64,27.250760278839824,0.006,,51.13,17805.800060743775,0.787,7.02
WELL-1002,2023-02-20,2439.2,XYZ,0.27,4907.64,1705.86,52.3,0.648,6771.000604514411,XYZ,55.61,3585.92,0.018,N/A,62.39,73.87,516.13,0.73,6.72
WELL-1002,,1232.8,3896.7,0.25,3561.66,1541.17,56.4,0.823,24.6,46196.1,85.28,XYZ,0.04,0.003,71.94,75.3,137.97,0.854,
WELL-1002,2023-02-22,2924.3,2983.7,0.13,2385579.1760280873,1913.23,61.5,0.652,21.7,36684.4,,4557.96,0.048,0.002,37.92,22.84,109.22,0.565,19.0
WELL-1002,2023-02-23,2785.9,3673.3,118.07274377954138,191275.5401810058,818.87,49.2,1.773,27.5,16934.3,53.76,3492.58,0.041,0.001,39.44,41803.92313830627,272.75,0.951,11.09
WELL-1002,2023-02-24,872.4,7921.7,0.18,2733.16,758.69,45.0,1.488,32.5,48815.8,85.0,,0.012,0.006,N/A,11.45,214364.196853892,281.4725229494762,17.12
WELL-1002,2023-02-25,2684.9,2186.6,0.15,1953.88,2747.62,28.7,1.007,17357.852285765683,46169.6,77.33,3820.32,0.014,0.007,51.58,31.88,468.78,0.736,10.61
WELL-1002,2023-02-26,2321.3,9448.3,,1106.03,2409.6,52.3,1.519,ERROR,12061.7,118.43,4917.94,0.003,0.006,66.64,90.93,464.78,0.636,10.92
WELL-1002,2023-02-27,,8350.0,0.39,2513.5,840.87,26.9,1.798,26.3,30687.1,98.98,,0.038,0.008,60.46,44.86,546.17,NULL,8074.38052717461
WELL-1002,2023-02-28,981.4,3905.9,0.47,,NULL,44.7,556.8317596219875,26.0,19170.9,117.14,4747.05,,0.003,7.99,94.96,442.14,0.607,8.1
WELL-1002,2023-03-01,1655.9,3809.3,0.32,3220.33,2381.31,20.1,1.688,30.5,33319.2,109.83,4124.93,0.019,0.006,75.58,19.64,560.66,0.981,1.09
WELL-1002,2023-03-02,2680.7,1331.2,0.32,2817.42,1797.89,38.7,,35.7,31253.4,81.15,5071.22,0.0,0.009,61.8,22.05,261.18,0.85,
WELL-1002,2023-03-03,1481.7,9724.0,197.22051192646902,1418.07,532.39,43.3,0.83,32.5,48890.3,92.75,2217.26,0.021,0.005,5.05,34246.10383448071,255.35,0.999,12.01
WELL-1002,2023-03-04,655.5,3613.0,0.26,4196.55,603.14,31.4,0.708,,10654.0,18789.06282939734,5855.77,0.015,0.01,3857.4866176176306,24.99,489.01,0.509,18.12
WELL-1002,,,6975.4,0.11,1378.37,1411.88,28.3,0.64,30.7,13434.1,100.29,4772.79,0.007,0.005,53.2,34.63,349.1,0.862,4.27
WELL-1002,2023-03-06,2771.7,N/A,0.23,4798.27,1005.0,57.3,,30.6,,82.76,2364.01,0.038,0.002,92.56,74.9,195093.20369179492,312.25436381813785,21.93
WELL-1002,2023-03-07,1176.9,9620.8,0.37,4536.56,1363.99,58.1,,25597.594953837917,34894.2,15492.8719935841,2513.44,0.036,0.007,57.07,74.55,567.61,0.787,19.0
WELL-1002,2023-03-08,1488.4,2473.5,0.48,2858.61,826.59,17.8,1.802,29.1,47376.8,83.13,5663.1,0.029,0.006,ERROR,,108.66,0.983,20.99
WELL-1002,2023-03-09,2985.9,1681.6,0.45,1685.61,1913.02,NULL,1440.6379184638674,25.8,45314.8,90.71,4837.91,0.021,XYZ,72.43,34.51,193.9,0.932,XYZ
WELL-1002,2023-03-10,1256.5,3501.6,0.44,2367.18,,54.4,1.898,28.1,,67.96,3775.54,0.004,1.5140909106221945,89.0,21.36,186897.656501902,0.643,7.67
WELL-1002,2023-03-11,1373816.2424787444,3456.4,0.37,3595.39,833.41,16.0,0.61,XYZ,ERROR,82.93,3011.68,8.366931810870641,0.009,9.14,15.33,337.79,0.944,21.91
WELL-1002,2023-03-12,XYZ,6128.3,0.2,2984.36,1323066.368263486,,0.507,21.2,12612.4,59.07,2132.06,0.024,0.004,11772.096604620021,19.9,339.39,0.688,19.81
WELL-1002,2023-03-13,697.4,,0.15,,532806.6867088411,31692.85466914266,0.996,34.8,25789.0,87.59,2018.03,0.048,0.007,87.63,20.64,403.11,0.887,4.95
WELL-1002,2023-03-14,2168.2,6786.7,0.37,1831.37,1231333.647326243,17.1,1.68,20.3,39561.2,61508.46331032687,3419.2,0.003,0.004,10.48,26.97,235.62,0.591,18.17
WELL-1002,2023-03-15,1561.5,4994.0,0.43,1326.01,1817.63,,1.712,,29033.0,98.39,2941.46,0.041,0.003,21.7,98.72,157425.89268575024,0.563,
WELL-1002,2023-03-16,1516.1,5611.5,0.12,1352.21,2812.99,,1.472,35.9,46140.4,,3903.79,0.001,0.003,82.03,66.12,221.7,0.861,18.16
WELL-1002,2023-03-17,1108.1,3640.3,0.43,3335.75,2837.23,53.0,1.709,38.2,42555.6,97.28,4260.26,0.046,0.005,70.99,66.18,103.7,0.935,18.76
WELL-1002,2023-03-18,1796.7,,0.33,3033.45,2225.68,NULL,1.509,21.8,19395.5,73.61,,N/A,0.008,68.15,XYZ,552.79,0.506,2.12
WELL-1002,2023-03-19,1030.3,,0.28,4036.96,,18.1,1.171,,28257.8,65.39,5687.39,0.032,0.01,96.89,27.72,275.3,,1.36
WELL-1002,2023-03-20,900.0,,0.46,,2807.69,56.4,1.528,20.6,32178.0,70.47,3061.81,0.034,0.005,46.23,93.45,NULL,0.618,19.37
WELL-1002,2023-03-21,1573.6,6542.9,0.41,2860.31,2324.47,36.5,0.555,24.6,17460.6,90.48,5681.37,0.016,0.004,,12053.357947782772,406.34,,14.23
WELL-1002,2023-03-22,2007.8,4537.7,0.21,4729.98,1139.31,31.9,1.633,28.1,48875.3,110.94,2445.07,0.042,ERROR,,12.62,NULL,0.561,7.09
WELL-1002,2023-03-23,1262.0,4124.5,0.36,2461426.5628466327,2442.32,15.6,0.742,,NULL,93.11,4817.08,0.015,0.004,32.54,ERROR,N/A,0.927,18.4
WELL-1002,2023-03-24,2593.8,5828.3,0.49,2777.04,1957.01,53.0,0.894,29.8,31683.6,99.77,2958.38,0.014,0.004,24.08,50.78,258.01,0.589,9.42
WELL-1002,2023-03-25,2754.2,7522.4,,2971.59,1550.57,16.4,1.073,26.6,3711227.5415792274,89.13,2096.1,0.026,0.002,0.78,ERROR,440.97,0.98,4727.755152625917
WELL-1002,,698.2,3420.7,0.1,2587.59,1468.01,5177.33765991735,,35.2,49815.7,104.51,2751.81,0.029,0.008,75.14,74.45,384.57,,N/A
WELL-1002,2023-03-27,1843.0,,0.12,2970.16,806.36,36.7,1.641,27.1,,59.49,2110.14,0.034,0.005,84.73,75.05,296.38,0.735,11.13
WELL-1002,2023-03-28,2702.2,5366.8,0.15,3304.77,1881.82,21.5,1.042,22.1,28787.0,60.03,5206.26,0.037,0.001,3.35,45.71,545.89,0.659,12.4
WELL-1002,2023-03-29,,3889.6,0.15,2816.54,544.96,52.7,1.34,,31110.8,96.26,2513.82,0.046,0.005,,61.04,297.98,0.898,
WELL-1002,2023-03-30,2705.5,6532.9,0.16,4729.4,721.09,17.7,1.841,33.1,43640.0,66.13,3273.84,0.006,0.007,XYZ,34.06,306431.55601738946,0.833,18.93
WELL-1002,2023-03-31,757732.0575122026,,0.42,,254853.67575513505,XYZ,1.32,20.6,43687.7,82.74,3937.73,0.031,1.3714649093451416,10.53,,447.9,0.991,21.5
WELL-1002,2023-04-01,1996.6,7087.5,0.37,1660.86,1458.98,51.9,0.751,23046.75548543337,24739.2,53.88,4254.94,0.028,N/A,13.56,16.97,560.82,0.637,12.99
WELL-1002,2023-04-02,753.7,5161860.567166825,0.32,3468.29,1460.7,49.0,,33.1,16111.0,110.45,2426.72,,0.01,7.03,62.23,264.02,XYZ,6.0
WELL-1002,2023-04-03,2923.5,6934.4,,1200.26,2574.71,33.3,1.735,,33033.9,55.72,2784.44,6.3724098026066756,0.005,18.36,28.19,404.78,0.822,ERROR
WELL-1002,2023-04-04,2828.4,8150.4,N/A,1064.08,754.1,58.4,1.605,36.8,21393.6,52.03,5033.28,0.046,0.004,45.69,,550.87,0.775,
WELL-1002,2023-04-05,,6544.4,0.14,3383.78,1528.12,,1.096,23.8,41589.6,89.58,3487827.054548757,N/A,0.002,35.42,47.65,292.48,0.784,2.03
WELL-1002,2023-04-06,2335.7,7058.2,XYZ,1806.73,2389.19,43.0,0.636,26.2,29725.9,56.45,5331.55,19.716306538286588,XYZ,,59.37,274.23,0.953,21.34
WELL-1002,2023-04-07,1027.4,6271.9,0.45,1583.97,911.22,30.5,1.759,23.8,44834.0,110.79,5466.43,0.044,,60.16,9.23,170.84,,3986.8312264046945
WELL-1002,2023-04-08,2338.2,,0.18,1273.57,2621.41,23.5,0.619,37.2,45625.1,95.35,4421.35,0.016,0.007,44.87,43.7,356.49,0.688,20.31
WELL-1002,2023-04-09,643.3,8389.5,0.5,2108.79,782.82,51.1,1.473,20.7,30091.5,79.75,3974.97,0.036,0.001,63.08,52.62,111.39,439.04671344784214,12.53
WELL-1002,2023-04-10,1469.9,4369.8,0.36,1042.42,1776.97,22.0,0.903,25.0,43224.9,XYZ,3502.57,0.046,0.006,33.47,48.1,264.36,0.794,4.84
WELL-1002,2023-04-11,1237.0,9050.3,0.5,1483.52,1689.24,24.3,,35.5,41795.5,101.19,3671.75,0.027,0.005,4.3,34.87,239.99,0.577,
