seismic_line_id,shot_point,twt_ms,amplitude,frequency_hz,reflection_coefficient,acoustic_impedance,velocity_m_s,quality_factor,offset_m,azimuth_deg,inclination_deg,wavelet_type,gain_db,noise_level_db,processing_version,survey_name,inline_number,crossline_number,pol_frequency_hz
LINE-3,288,,N/A,54.55,ERROR,23950337.95,NULL,22.52,1232.13,6.08,20.62,Ricker,4.0,7.01,v2,Survey_C,1146,2175,ERROR
LINE-3,289,2649.98,131.63,58.91,,10172360.13,3462.4,50.01,7714.35,292.77,1413.0843843257915,Ormsby,2.76,-10.5,v1,Survey_B,1874,2537,27.2
LINE-3,290,3478.71,-249.63,51.99,0.4977,,2848.34,13.02,8328.13,218.87,26.03,Klauder,2.74,-2.12,v3,Survey_A,1025,2068,12.5
LINE-3,291,2419.89,-580.07,10.33,-0.2257,22865022.94,2715.69,43.17,9314.26,334.57,,Ricker,XYZ,-14.47,v1,Survey_C,1560,2975,22.17
LINE-3,292,,125.34,55.97,-0.4703,6310102.88,,87.86,N/A,139.8,9.91,Ormsby,3.02,11.57,v1,Survey_A,1580,2220,12.61
LINE-3,293,4521.85,-459.83,5990.902553572136,0.1254,14088173.1,2006.65,23.76,,124.78,13.45,Klauder,-8.3,-8.5,v2,Survey_C,1825,2140,32.74
LINE-3,,1872.66,-119.41,17.62,,3770377096.3278346,2787.08,57.74,6708.0,343.52,21.76,Ormsby,-8.92,-4.99,v1,,1714,2781,23.51
LINE-3,295,4975.38,N/A,34.6,-0.199,16126856.37,4157.59,72.89,2493.29,104.41,,Ricker,8.85,-18.88,v1,Survey_A,1333,XYZ,28.75
LINE-3,296,NULL,-189.16,45.15,0.1532,7407353.92,1629.51,91.52,2052253.250345516,73.75,19.78,Ormsby,-5.12,-11.32,v3,Survey_B,576890.1019875975,2434,35.16
LINE-3,297,1167.74,-842.24,58.8,-0.5379,23235989.1,4383.34,32.21,,50655.428161361764,6.8,Klauder,8.04,-17.51,v2,Survey_A,XYZ,2670,12.82
LINE-3,298,3361.1,667.56,XYZ,0.9155,15491955.81,,13.91,3634.27,79.47,0.5,Klauder,1.69,11.07,v2,Survey_B,1677,XYZ,49.18
LINE-3,299,3067.31,178.99,45.2,-0.0264,8380800.82,3832255.828765278,14.09,9378.68,108872.4208988399,27.56,Ricker,6.25,XYZ,v3,Survey_A,1267,2089,NULL
LINE-3,300,3031.11,840862.8509460116,30.61,-0.324,21312256.54,4917.01,80.69,,157.92,12.8,Ricker,6.21,-5.88,v3,Survey_B,1000,2813,XYZ
LINE-3,301,2765.0,487.33,37.49,-0.4278,15809629.94,925853.100185746,39.25,8077.84,339.06,,Klauder,,1554.872380900634,v2,Survey_C,1001,1963494.386426338,11.11
LINE-3,302,1291.37,777.32,53.71,,23185799.64,2498.31,63.42,323.47,223.96,3.6,Klauder,-7.84,N/A,v3,Survey_A,1151,2164,41.33
LINE-3,303,1950.5,153.7,34.61,-0.7937,17327385.2,4996.39,73.78,2528359.214169234,116.32,21.1,Klauder,9.53,-3.2,v3,Survey_B,1321,2641,34.62
LINE-3,304,,-446.98,42.28,-0.2009,13854073.12,,14.82,6291.8,100.78,,Ricker,3.16,13.78,v3,,1929,2941,26.73
LINE-3,305,3657.77,872.78,,0.4629,ERROR,2833.14,13.32,666.55,274.99,12.36,Klauder,-6.15,-15.96,v3,Survey_A,1060,2889,39.25
LINE-3,306,1718.17,-251.96,45.67,-0.263,7620510.56,3425.58,17.11,8533.61,77.39,2525.808906751717,,-4.8,14.56,v1,Survey_B,1036,2372,25.61
LINE-3,307,3836.48,-735.25,33.81,,16716615.48,2823.54,3575.5071972339397,9650.92,202.83,8.75,Ormsby,1.73,10.68,v1,Survey_A,1230,2753,35.59
LINE-3,308,4810.0,886.82,50.71,-0.1674,11458335.97,2164.15,18.23,1602.49,39893.10765740738,21.8,Ormsby,-6.22,-17.06,v2,Survey_B,1146,2256,25.58
LINE-3,309,4957.28,ERROR,,0.2772,8384916.01,3784.89,28.8,NULL,170.56,7.44,Ormsby,-2.18,-6.03,v1,Survey_C,1715,ERROR,45.98
LINE-3,310,2377.7,-976.82,18.51,121.4753069498094,11291763.08,1753.61,90.61,6083.56,294.18,27.9,Ricker,-3.13,-10.36,v3,Survey_C,1967,2139,29.5
LINE-3,311,4141.77,-614.18,13.96,-0.3223,8434699.84,3758.8,27.76,9772.17,180.98,20.09,Ormsby,6.6,1.23,v3,Survey_A,1467,2280,38.78
LINE-3,312,1754.28,297.84,57.7,0.084,5589142.68,2070.82,,6067.47,19437.622190088907,NULL,Klauder,5.94,-16.51,v2,Survey_A,1204,2397,31.18
LINE-3,313,,,18.34,-0.3112,20956162.82,1616.09,35.15,2732.8,287.73,25.98,Ormsby,2.79,7.93,v1,Survey_B,1459,2176,
LINE-3,314,1966.94,-114.68,43.9,-0.9197,12885352.69,3647.77,,4070.35,246.08,25.85,Ricker,84.65313651833695,0.93,v2,Survey_C,N/A,2935,44.05
LINE-3,315,2148.77,-733.84,,-0.0433,16138340.55,1729.91,51.26,854.24,271.92,16.14,Klauder,4.11,-0.82,v2,Survey_B,1946,2298,
LINE-3,33534.6573871032,1944.59,-685.93,35.95,-0.9259,11026511.05,4020.6,43.97,1712.11,46.88,2.66,Klauder,-7.96,19.18,v3,Survey_A,1741,2314,42.4
LINE-3,317,4758.03,-314.83,50.21,-0.0417,13843321.76,3722.86,,,23.77,25.78,Klauder,5.95,13.29,,Survey_A,707505.8909715067,2727,15.3
LINE-3,318,2752.38,507.98,27.83,-0.255,19159368.64,2187.21,45.23,846.42,3893.829883293968,,Klauder,8.05,,v1,Survey_C,1764,2538,10.73
LINE-3,319,NULL,644.35,49.89,0.9466,20133649.09,,78.31,7846.7,347.28,16.22,Ricker,1.78,,v3,Survey_B,1989,2161,ERROR
LINE-3,320,3057.49,740.29,27.46,0.0273,12968089.22,3928.39,,6257.33,140.0,12.04,Klauder,-5.82,-0.2,v3,Survey_C,1401,XYZ,26.78
LINE-3,321,4506.1,810.83,31.73,0.5437,24001455.27,1808.53,ERROR,3601.16,N/A,XYZ,Ricker,-0.61,-16.93,v1,Survey_B,1497,2885,
LINE-3,322,2217.48,217.76,51.9,-0.5201,19688101.52,1522.97,57.59,3545.56,335.71,2.3,Ricker,1.61,8.17,v2,,1070,2961,12.05
LINE-3,323,3422.78,33.67,37.04,-0.3774,11140063.77,4923.55,NULL,2662.74,40.63,5.25,Ricker,-9.21,-0.15,v1,Survey_B,1805,ERROR,26.07
LINE-3,324,2531.7,577.75,55.22,0.1777,ERROR,4146.06,36.82,149.97,323.76,19.26,Klauder,3.89,-8305.1580839611,v3,Survey_A,1564,2189,39.5
LINE-3,325,4189.18,662.51,35.83,0.4012,11383149.76,2030.21,79.09,NULL,354.71,2472.355287879261,Ricker,XYZ,-6.48,v1,Survey_C,1748,2564,39.86
LINE-3,326,1326.07,48.36,,0.9919,8265826.22,XYZ,93.05,421.38,71.38,2.1,Klauder,-7.27,17.01,v1,Survey_B,1418,2215,27.2
LINE-3,327,2381.31,-908.21,29.56,-0.309,,,54.44,6326.09,216.67,10531.706414197295,Ricker,3.27,-0.17,v1,Survey_C,1196,2529,48.61
LINE-3,328,1620.08,-763.66,36.45,,5630365.82,3297.02,39.8,8096.45,147.86,11.28,Ormsby,7.59,16.44,v2,Survey_A,1835,N/A,34.47
LINE-3,,1919.38,,54.53,0.4263,7622583.75,2281.65,97.87,5336.37,17.35,5.41,Ricker,-0.75,17.48,v1,Survey_B,1185,2906,24.34
LINE-3,330,3419.31,-214.34,20.93,0.7244,18867090.53,2483914.2627148037,99.51,2897.52,69.37,16.66,Klauder,6.06,-17.39,v2,,1555,2842,20.44
LINE-3,331,2414.94,-9.5,43.1,0.6732,8768390.74,4815.98,N/A,7667.81,328.58,7.81,Ricker,-5.15,-2.9,v2,Survey_B,1001,2943,10.84
LINE-3,332,2650.43,N/A,21.67,-0.7695,,2315.22,86.14,9418.71,349.94,3.35,Ricker,3.09,NULL,v1,Survey_C,1656,2331,N/A
LINE-3,333,1415.49,-390.24,14.81,0.4139,17962550.75,4128.38,15.66,2385.51,162.04,14.39,Klauder,-4.96,5.56,v3,Survey_A,1846,2362,35.5
,,2198.38,-236.48,17.31,0.4231,16398822.85,2526.98,56.74,4828.83,ERROR,13.81,Ricker,-0.02,15.22,v1,Survey_C,1788,2180,11.69
LINE-3,335,3207.64,22.67,54.34,196.33498333514214,16203931.24,3513.86,90.07,3435.08,180.67,25.34,Klauder,-3.95,18.68,v3,Survey_A,1334,2990,24.15
LINE-3,336,1772.04,607.04,,-0.1986,,3775.14,63.04,7542.43,234.74,23.2,Ormsby,,7.35,v2,Survey_A,1571,2595,37.08
LINE-3,337,1145.42,-586.71,11.27,0.4547,19275449.65,1573905.6080642939,31.87,2378.08,174.31,27.23,Klauder,6.73,1.39,v3,Survey_B,1028,,23.6
LINE-3,338,1068.03,26.66,36.27,,7582361.4,4794.79,27.2,NULL,100.97,13.52,Ricker,-6.2,,v2,Survey_B,1400,2232,35.66
LINE-3,,3594.31,152.85,XYZ,-0.7808,,2268.27,42.5,7320.28,224.66,2758.201018564846,Ricker,-8.82,-14.17,v3,Survey_B,1119672.8833743432,2609,45.69
LINE-3,340,3441.17,-544.99,45.92,-228.08665419598768,20834805.93,2354.71,15.38,1064.7,301.87,14.77,Klauder,-3.61,-7.45,v2,Survey_C,1466,2131,41.86
LINE-3,341,3763.86,852.01,54.77,-0.0089,6271851.22,3696.61,50.26,5963.92,164.73,15.44,Ormsby,9.67,3.38,v2,Survey_A,1792,2310,47.55
LINE-3,342,4195.71,494.38,21.29,-0.7651,3979191296.212604,2253.95,31.93,135.59,113309.95068886326,10.71,Ormsby,6.11,-14.41,v1,Survey_C,1226,2460,14.25
LINE-3,343,3130.6,-161.1,56.21,0.803,6694982.12,4004.67,28.84,7015.17,210.9,14.66,Klauder,,-13.08,v3,Survey_B,566883.2589607793,2291,11.85
LINE-3,273416.8624462057,156857.69315985133,692.48,12.87,-0.0458,,2954.18,XYZ,8379.24,175.99,3.66,Ormsby,-6.54,-18.06,v3,Survey_B,,,44.57
LINE-3,345,1893.23,,38.08,-0.5815,,4050.0,90.76,9685.84,12.42,7.2,Klauder,-1.82,-8.9,v2,Survey_A,1233,2696,46.9
LINE-3,346,2352.0,154044.4909928456,45.57,0.796,6514865.31,2270.0,32.07,2304.91,72.68,18.16,Klauder,-6.34,2.18,v1,Survey_B,1569,2488,35.1
LINE-3,165828.26000323825,2880.32,-260.85,28.16,0.0151,19644349.27,4741.26,,9969.09,N/A,20.1,Ormsby,-0.94,0.41,v2,Survey_B,1520,2618,48.63
LINE-3,348,2671.35,8.99,52.58,0.604,13801452.46,1777.55,75.94,9089.08,ERROR,17.78,Ormsby,4.62,,v3,Survey_C,1081,2393,21.92
LINE-3,349,3620.49,605.03,22.3,N/A,,2868.73,94.67,976.59,301.31,0.77,Ricker,7.19,13.6,v1,Survey_C,1641,2734,38.51
,163959.85450256278,4719.9,-888.84,29.49,-0.0719,8737824.98,2485.86,87.1,7646.99,88.58,22.33,Ormsby,-8.72,2118.3168796108,v2,Survey_B,1216,2877,11.18
LINE-3,351,3298.59,-286.17,NULL,-0.5853,18594783.48,4859.02,12.9,4465.48,132.7,27.14,Ricker,9.25,10.42,v1,Survey_B,1408,2514,21.0
LINE-3,352,2448.91,,38.3,0.6432,10206944.11,ERROR,,5424.08,125.05,12.98,,8.98,-8.55,,Survey_B,1898,2051,30.47
LINE-3,353,4372.28,841.38,43.23,-0.7534,24134035.02,2785.11,58.68,277252.43633783463,,21.09,Ormsby,-2.38,-3.86,v2,Survey_C,1302,,33.19
LINE-3,354,4959.15,-362.83,27.56,-0.6034,NULL,2949.14,89.69,2598.58,230.79,2.93,Ormsby,2.72,16.11,v2,Survey_C,,2395,
LINE-3,355,2794.76,,42.27,-0.4227,23388059.71,2162.41,31.7,8810.59,153.64,4.31,Ormsby,-7.27,-14.19,v3,Survey_A,1816,2861,25.23
LINE-3,NULL,2601.01,-923.33,43.82,-0.9745,18495601.99,2750.84,,N/A,11.38,22.34,,-4.54,14.34,v1,Survey_B,1829,2075453.1542709584,XYZ
LINE-3,N/A,1630.14,506.71,43.27,-0.0773,22524472.87,N/A,63.02,4910.32,50.92,28.17,Ricker,2.04,,v3,Survey_A,1410,2097,39.88
LINE-3,358,2440.63,-65.84,,0.7779,7382088.44,3712.37,79.34,486.36,237.01,16.05,Klauder,-1.84,5.44,v2,Survey_C,1018,2478,21.74
LINE-3,359,1910.55,2.3,31.16,-55.815373626937934,16112890.0,2130.39,,7045.19,36.68,23.49,Ricker,-1.94,1.49,v1,Survey_A,1763,2253,31.16
LINE-3,360,4982.81,-715.27,12.78,-0.994,22652337.93,26980.94998604393,45.13,8997.24,N/A,1.73,Ormsby,-9.35,18.03,v3,Survey_A,1616,2510,12.13
LINE-3,361,3931.33,-221.79,50.72,0.3786,24029002209.37442,4698.47,53.82,2348.49,195.94,7.92,Ormsby,-9.9,16.2,v1,Survey_C,781505.9852974511,2237,46.87
LINE-3,362,507038.8932173702,-222.33,21.91,0.382,23115216.75,2668.67,96.1,4688.41,236.86,16.44,Ricker,-4.88,-13.27,v2,Survey_A,1918,,16.86
LINE-3,363,3968.47,,29.22,,9021358.77,2289.76,57.11,7888.71,357.72,24.62,Klauder,5.76,N/A,v2,Survey_C,1356,2955,10.74
LINE-3,364,1005.49,554.9,52.77,0.5807,,3961.16,ERROR,,268.58,14.29,Ricker,-4.06,11.68,v3,Survey_A,,2397,35.65
LINE-3,365,4923.57,-521.62,12612.781466479602,0.7753,23343262.17,4898.17,64.39,416.96,130759.924908056,20.26,Ormsby,8.4,1.18,v2,Survey_A,1235,2844,44.97
LINE-3,366,,449.98,55.0,-0.9988,20212870.07,2140.07,73.17,9691.41,108.78,24.95,,4.21,-18.89,v2,Survey_A,1230,2441,48.28
LINE-3,367,2966.58,242.38,51.09,0.8532,,1927768.1564677993,34.18,2433.57,,15.2,Ricker,4.27,-3605.212936569813,v3,Survey_B,1039,2708,32.81
LINE-3,368,4997.51,,27.37,-0.6004,9398994.27,2202.04,54.8,7728.59,135.94,,Ormsby,-7.29,-4.33,v1,Survey_B,1454,2691,39.06
LINE-3,369,4355.71,595.5,,0.8965,19851216.32,XYZ,2239.599963637954,,95.29,,Ormsby,-2.69,-5.64,,Survey_B,1330,2158,22.59
LINE-3,370,4523.49,-222.31,58.84,-0.3525,19176946.78,4570.39,36.01,7408.53,XYZ,15.18,Ricker,9.25,-19.34,v2,Survey_A,1993,2035,19.12
LINE-3,371,2330.68,-140.53,18.18,62.34935758080375,12011377.7,3566.01,60.58,6388.36,154.75,14.6,Klauder,-9.65,-8.81,v3,Survey_A,ERROR,2970,41.84
,372,4340.59,76.06,,-0.0151,11142009.39,3090.19,47.22,XYZ,ERROR,7.31,Ormsby,-4.08,-4.73,v1,Survey_A,1650,2208,31.71
,373,2915.94,-921.02,14.15,0.7659,XYZ,2279.05,99.62,4563046.627478917,227.78,8.77,Ricker,5.51,10.63,v3,Survey_A,1694,ERROR,37.61
LINE-3,,3525.23,NULL,ERROR,N/A,7547181.83,NULL,22.44,9352.29,343.44,7.05,Ricker,-2.7,-9.56,v3,Survey_B,1267,2580,24.87
LINE-3,375,4957.82,913.79,14.78,-0.6797,13015466.93,3062.77,14.92,6674.51,77.63,28.71,Ricker,-1.08,5.04,v2,Survey_B,,128386.75091680995,
LINE-3,376,2781.09,-47.56,20.35,NULL,24763022.4,3000.75,NULL,7100.73,N/A,2.54,Klauder,6.75,16.42,v1,Survey_C,1193,2693,11.09
LINE-3,377,3580.83,206.12,35.33,697.8421230789068,22411304.65,3933.22,26.19,8898.2,324.67,6277.698659421675,Ormsby,751.7384258464266,-11.21,v2,Survey_B,1529,2879,
LINE-3,378,2431.18,-597.32,,0.7423,10755156.46,,29.93,8061.32,49.8,4.84,Ormsby,-4.89,XYZ,v1,Survey_C,1466,2872,39.36
LINE-3,379,2505.08,689.66,31.62,-0.348,16565103.65,2053.46,61.52,8192.86,101.04,17.85,Ormsby,-7.56,8.57,v2,Survey_A,1806,2555,
LINE-3,380,2635.16,-316.53,40.04,-0.2113,21876284.13,3209.02,75.0,7647.44,141.72,21.45,Ormsby,8.77,2.33,v3,Survey_C,1886,2307,49.72
LINE-3,381,2252.48,341.81,34.62,ERROR,15366705.81,1973.36,81.52,8778.1,169.29,19.59,Ormsby,-959.9850863647708,19.32,v1,Survey_C,1323,2565,39.56
LINE-3,382,3752.9,-53212.85140598254,22.71,XYZ,9925434.88,3907.55,17.4,7590.5,,19.33,Ormsby,1186.5016089233966,-2.03,v3,Survey_A,1878,2570,40.1
LINE-3,383,1303.32,118375.83266744143,24.12,0.6865,5241190.43,1594.33,69.45,8990.9,263.04,3.3,Klauder,2.38,7.35,v1,Survey_C,1190,,
LINE-3,384,2201354.31418929,133.66,30.47,0.2712,5088007.82,447819.83643064095,11242.437468236338,9375.82,196.4,15.17,Ormsby,-7.5,12.94,,Survey_A,1208,2216,ERROR
LINE-3,,1062.61,980.92,33.94,0.4613,5867053.84,2176.67,34.47,6349.44,XYZ,25.9,Ormsby,-2.22,4.77,v1,Survey_B,1491,2648,28.9
LINE-3,386,2350.23,,24.7,0.4043,24695892.98,1615.87,N/A,3591.63,97.75,9.43,Klauder,5.78,-18.65,,Survey_C,1420,2025,42.81
LINE-3,387,3516.04,-606.95,31.16,-0.5605,13214370.78,2917.18,44.83,1281.13,28.14,20.3,Ricker,-4.09,14.14,v1,Survey_A,1232,2582,XYZ
LINE-3,388,4729.36,412.94,14.95,0.9016,7729969.52,1503.4,78.53,9624.92,120.3,22.5,Klauder,7.2,2.83,v3,Survey_B,491227.4261449446,2470,19.98
LINE-3,389,2458.86,-511.44,14.38,-0.693,17162155.36,3883.04,64.66,,63.33,21.66,Klauder,,13.88,v1,Survey_A,1707,2113,27.7
LINE-3,390,1303.0,374.71,21.73,0.2631,11680954.6,1580.77,61.65,2337.58,185.03,26.03,Klauder,0.38,7.3,v2,Survey_C,1407,2943,23.7
LINE-3,,1688.67,-117914.54038569491,33.3,381.81335658966884,9077894.56,2835.75,84.98,N/A,24.2,28.24,Ormsby,NULL,12.56,v1,Survey_C,,2538,46.79
LINE-3,392,1136.28,-982.13,15174.309796505653,-0.5674,14631140.47,,73.42,9901.85,37.43,29.59,Klauder,5.16,,v3,Survey_A,1453,2699,25.79
LINE-3,393,3883.19,,56.07,-0.2114,19702052.43,4073.67,70.03,XYZ,81.3,,Ormsby,-9.02,N/A,,Survey_C,,2425,14.18
LINE-3,394,1845390.4171719463,274.62,N/A,194.35716786862008,NULL,3413.28,51.41,4895.93,44.0,7.42,Ricker,4.45,11.83,v3,Survey_C,1610,2392,46.51
LINE-3,395,2376.82,534.94,26.15,-0.6578,13422737.98,749328.764230253,46.27,2479.84,313.55,29.66,Ormsby,,19.71,v2,Survey_B,1362,2660,44.33
LINE-3,396,4804.33,-839.84,43.67,-0.7264,5688266.5,1988.97,20282.155688599745,,ERROR,8.51,Ricker,0.41,-1.32,v1,Survey_C,1775,2534,27094.79379791902
LINE-3,397,2789.33,954.97,15.34,0.8791,XYZ,2527.24,36.45,5439.46,97.29,21.78,Ricker,-1.9,-16.93,v2,Survey_C,1062,2372,43.47
LINE-3,398,1148.81,809.61,XYZ,-659.7307702902419,5326468.76,2283.18,20.45,3457.47,151.8,8.74,Ricker,-0.12,17.0,v1,Survey_C,1900,2369,29.81
LINE-3,399,2621.91,ERROR,31.05,NULL,21333710.38,137829.12764905405,N/A,ERROR,41.67,18.56,,2.54,,v3,Survey_B,1906,2425,
LINE-3,400,849136.8610896359,-602.98,22.86,,19461169.03,,12.04,6385.01,23.79,21.68,Klauder,7.81,1.66,v2,Survey_A,1158,2902,
LINE-3,401,N/A,-158.07,32.46,-0.8548,,3736.94,21.4,2856.63,NULL,10.76,Klauder,-9.95,0.81,v2,Survey_A,1763,2525,38.02
LINE-3,402,2099.16,-280.16,N/A,-0.9774,18744738001.45576,2229.79,41.31,3902.22,194.65,26.81,Ricker,1.31,14.24,v3,Survey_A,1631,2121,32.49
LINE-3,403,1532.6,-592.23,12.33,XYZ,21942349.21,3333481.991341956,37.1,8202.01,78.58,16.9,Ormsby,-0.5,6.72,v1,Survey_B,1375,2405,48.22
LINE-3,404,4331575.255175647,336.59,53.74,-0.5716,13956058.47,4935.44,19.93,4128.15,109.49,3.44,Ormsby,-8.56,N/A,v1,,1017,463390.73035036813,41.61
LINE-3,405,1057.19,826.57,58.79,XYZ,,3548.42,96.43,XYZ,302.94,5.27,Ricker,-4.35,-9.44,v2,Survey_B,1348,2579,31.39
LINE-3,,N/A,-846.52,35.24,-0.3292,22969053.89,2221.99,96.11,5724.71,8.77,4.67,Ormsby,NULL,XYZ,v1,Survey_A,NULL,2556,15.61
LINE-3,407,605387.7844401414,220.2,16.84,0.5989,11838460.44,2087.85,49.43,2450.41,265.71,19.93,Klauder,5.87,3.45,v2,Survey_B,1315,2387,41.19
LINE-3,408,2717.88,-864.24,27.51,-0.492,5299344.45,4231.94,30.25,1711945.1391652494,154.44,10.4,Ormsby,0.45,1.65,v2,Survey_A,1598,2083,44.86
LINE-3,409,1039.75,122.33,36.47,0.7543,14876178.11,2072.31,2841.869448729082,6154.03,NULL,0.76,Ormsby,-2.38,NULL,v3,Survey_A,1481,ERROR,40.99
LINE-3,410,1383.39,450.05,28.0,0.571,13378711.94,3683.37,28.09,9908.33,176.89,7.47,,-5.54,-16.86,v1,Survey_C,1275,,30.72
LINE-3,411,1030944.8922743313,646.04,24.2,0.2705,23432664.84,4356.66,,9247.98,273.42,2.08,Ricker,-1.23,3.73,v2,Survey_B,1130,2660,18.53
LINE-3,412,1534.0,N/A,26.64,0.4964,20151405.11,,64.87,6968.94,185.26,N/A,Ormsby,,-17.13,v1,Survey_A,1123,2600,44.52
LINE-3,353604.07061707927,,762.45,59.59,XYZ,23609896.48,3001.56,54.88,5570.41,245.39,20.92,Ormsby,-8.73,6.29,v1,Survey_B,1134417.896160395,2733,45.64
LINE-3,414,3734.75,487.9,16.18,-0.7015,17376294.04,4183.71,87.54,6711.76,188.91,19.38,Ricker,-5.84,-19.34,v2,Survey_A,1371,2125,17.65
LINE-3,415,4602.66,-66.65,,-0.9921,7005230.23,3514.54,71.22,3445.98,250.78,24.04,Klauder,-7.23,981.9048548828289,v2,Survey_A,1147,2108,18.91
LINE-3,416,4388.51,-77.07,19.24,ERROR,5743130.52,3812.64,92.5,5604.42,17.71,7.08,Ormsby,-3.85,,v3,Survey_B,ERROR,2076,40.12
,ERROR,3239.37,939.9,55.95,XYZ,16324666.32,2107.47,25.13,3400.53,,9300.57323397054,Klauder,7.48,-15.75,v2,Survey_B,1121,2078,37.63
LINE-3,418,XYZ,-802.18,,0.2406,6035042.65,4753.64,47.65,266.53,209.96,15.39,Ricker,1.16,-13.47,v2,Survey_B,1515,2063,26.3
LINE-3,419,3075.08,947.87,,-0.5959,23540618.84,3111.44,86.72,874.73,26.0,18.86,Ricker,0.01,4.03,v2,Survey_C,1497,2567,22.3
LINE-3,420,2342.5,-488.87,54.08,0.4889,6921417.52,3001.36,31.97,8806.06,160.26,3.96,Ricker,3.55,7.96,v1,Survey_B,1307,2820,24.23
LINE-3,421,4508.28,497.56,55.95,0.3694,22617485.66,2284.2,33.11,1130.77,51.9,10.75,Klauder,-9.07,13.59,v3,Survey_C,1099,NULL,20.31
LINE-3,422,2911658.0459873485,417.47,11.64,,18503865.14,1029689.8685658862,,7919.43,129319.49368085085,27.45,Ricker,-2.62,19.42,v2,Survey_A,1515,2061,41.95
LINE-3,423,3499.77,322.67,29.94,-0.3284,3108628527.115659,2289.77,62.78,2704.46,96.24,7.64,Ormsby,-8.66,-14.07,v1,Survey_B,1402,XYZ,20.75
LINE-3,424,3973.56,546.87,26.47,0.5699,9440902703.981833,3508.85,14.96,4458708.579896733,116.64,19.62,Klauder,-1.13,-16.09,,Survey_A,1913,2916,44.29
LINE-3,425,3323.04,257127.3652125217,55.68,-0.421,23976577.57,2417.58,89.95,5487.99,XYZ,11.3,Ormsby,,-19.06,v2,Survey_B,1740658.203811203,,45.15
LINE-3,426,3643.73,-680.11,32056.071856814026,XYZ,5481715.45,N/A,33.57,8962.33,,25.25,Ormsby,1.82,,v1,,1882,2435,42.09
LINE-3,427,3657.57,235.22,27.01,0.0541,16030672.22,4095.87,71.17,3423687.6200495926,230.32,5.02,Klauder,-7.07,-1.63,v1,Survey_B,1202,2192,32.27
LINE-3,428,1384.49,-657.79,45.32,,16926086.79,3207.78,98.38,4838.43,204.58,20.15,Ricker,4.11,-11.14,v1,Survey_C,1688,2806,42.65
,429,2004.22,941.76,,-0.516,22987965.31,4643.09,28.2,6118.78,290.73,28.52,Ormsby,-8.04,-17.48,v1,Survey_A,1798,2775,28.62
LINE-3,69383.50770028618,1682.28,234.54,16.46,0.0051,16851985.28,2673.23,83.91,3457.56,,24.08,Ricker,8.98,-16.19,v2,Survey_A,1046,2517,20.85
LINE-3,431,4831.49,-481.29,20267.76753792762,0.656,,3368.45,56.92,9949.68,116755.75233546141,21.7,Ormsby,-4.0,6.02,v2,Survey_C,1503,2036,XYZ
LINE-3,432,194558.00100976464,-555.5,49.38,-0.1952,23160960.36,1714.64,83.55,6097.18,331.4,NULL,Ricker,1.78,-2.09,v1,,1960,2832,36.66
LINE-3,433,2019.69,609.15,ERROR,0.908,8498759.01,3804.01,93.2,8488.37,185.88,,Ormsby,6.85,7.83,v2,Survey_A,1556,2003,38.96
LINE-3,434,3766.64,304.86,24.51,-0.8513,16941720.85,3367.2,93.19,4905.16,,20.34,Klauder,8.28,5.18,v2,Survey_A,1873,2853,
LINE-3,435,1606.12,435.04,22.7,0.6663,5534273.36,3102.59,63.4,2887.45,115.09,4.12,Ricker,4.38,14.85,,Survey_C,1609,N/A,25.21
LINE-3,436,1994.45,-999.77,N/A,28.180686783401786,24357820.54,4033.49,70.83,2401.03,302.84,,Ormsby,-7.22,12.32,v3,Survey_B,1077726.9032845865,2122,11.6
LINE-3,437,,-805.2,10.48,0.7435,17394210.07,3565.69,67.5,1139214.4937733577,198.84,20.75,Ricker,N/A,3.48,v1,Survey_A,1984,2046,15.89
LINE-3,438,4363.0,-282.9,27.57,-0.611,5854893.72,2591.45,87.66,6376.83,303.09,1956.7555344351597,Ormsby,8.05,18.75,v1,Survey_A,1272,2108,32.68
LINE-3,132049.41684697138,4376.76,568.89,27.26,,24428106.31,4929.81,69.64,8268.47,51.66,11.25,Ormsby,-6.38,-12.0,v1,Survey_A,1779,2783,14254.766398296142
LINE-3,440,4493.21,359.29,37.62,-0.3264,15931895.27,,NULL,4200.65,109.65,4.76,Ricker,8.44,15.46,,Survey_B,1892,2123,49.8
,441,3929.75,611.09,34.56,-0.5734,16687988.04,3700.97,19.52,7467.81,146.17,9.1,Klauder,-2.85,17.35,v3,Survey_A,2000,1328627.0498113679,24.62
LINE-3,442,4276.68,117.76,25.6,0.9076,15325188.93,2818.69,18.16,8414.35,25.61,ERROR,Ricker,-1.94,-1.18,v1,Survey_C,1473,2662,36.53
LINE-3,443,1698.24,-794.68,48.17,0.0436,23287632.04,1581.78,76.31,NULL,241.46,13.24,Klauder,-8.24,-7.48,v1,Survey_B,1722,2735,32.27
LINE-3,444,3162.08,-848.84,29959.414107675846,0.1407,6466161.22,3162.91,86.92,,66.93,24.01,Klauder,-1.39,-11.48,v2,Survey_C,1885,2284,48.46
LINE-3,445,2198.11,-150.24,27.65,0.1737,14104061.05,2019.08,91.8,9649.22,329.06,3332.2433169959672,Ricker,-2.48,15.56,v1,Survey_C,1526,2290,36.51
LINE-3,446,3698.04,-859.26,34.26,0.6832,20850551.98,1573.49,90.66,,128.99,4.93,Ricker,7.44,11.57,v1,Survey_B,1784,2562,
