well_id,date,measured_depth_m,mud_weight_ppg,rop_m_per_hr,borehole_diameter_in,fluid_loss_rate_ml_per_min,pump_pressure_psi,bit_type,operator_name,rig_id,drilling_fluid_type,wellhead_pressure_psi,formation_pressure_psi,wob_kN,rpm,torque_ft_lbs,standpipe_pressure_psi,direction_azimuth_deg,inclination_deg
WELL-1002,2012-04-14,4373,11.07,11.02,9.31,20.7,XYZ,PDC,Nabors,RIG-3,OBM,1124.42,3044.11,78.87,183.1,1187.07,3467.65,83.07,55.74
WELL-1002,2012-04-15,4373,10.27,12.62,9.21,3.06,2913.33,Diamond Impregnated,,RIG-5,WBM,N/A,2368.26,48.79,121.99,3358.66,ERROR,334.19,9.62
WELL-1002,2012-04-16,4373,11.05,11.73,9.26,20.45,1567.17,Roller Cone,Baker Hughes,RIG-4,OBM,2570.63,2865.64,120.27,118.24,2739.08,3895.57,347.57,14.05
WELL-1002,2012-04-17,4373,11.68,7.08,10.66,24.39,3628.64,PDC,Nabors,RIG-5,OBM,2223.03,5639.36,NULL,89.67,,501869.8931790064,139.24,42.69
WELL-1002,2012-04-18,N/A,10.84,11.72,10.95,1.31,3346.39,Diamond Impregnated,Schlumberger,RIG-4,WBM,2371.85,3791.28,84.03,80.75,,2864.13,42.49,88.72
WELL-1002,2012-04-19,4373,10.42,14.11,10.67,13.42,1238.46,PDC,Nabors,RIG-3,SOBM,1723.35,2621.63,138.88,,5258.05,1074.28,4.93,89.78
WELL-1002,2012-04-20,4373,,7.11,8.61,26.22,4710.37,Diamond Impregnated,Weatherford,RIG-3,OBM,2374.71,2347.94,3539.6494165494837,58.69,5440086.043394382,3638.41,,63.48
WELL-1002,2012-04-21,XYZ,9.58,23.68,8.87,18.19,2464.12,Diamond Impregnated,Baker Hughes,RIG-5,SOBM,1290.08,XYZ,100.32,190.68,8057.26,540.24,ERROR,60.08
WELL-1002,2012-04-22,,9.82,16.82,9.37,4.89,1432.16,Roller Cone,Nabors,RIG-5,SOBM,1258.79,2498.12,36.93,170.32,1841.61,3927.53,90.65,
WELL-1002,2012-04-23,4373,8.78,,8.57,19025.46173776001,1580.88,PDC,Nabors,RIG-2,WBM,2791.74,2986.23,148.18,56.3,5110.02,3354.44,215.02,3.1
WELL-1002,2012-04-24,4373,9.96,15.85,10.05,5.49,1403.02,PDC,Baker Hughes,RIG-5,WBM,1341.98,3882.36,131.59,171.88,3909.74,693.41,49.28,21.22
WELL-1002,2012-04-25,4373,9.15,5.15,9.95,49.15,1837.07,PDC,Halliburton,RIG-5,OBM,2357.53,2166.45,64.48,74.72,3836.43,2957.11,134.75,4.9
WELL-1002,2012-04-26,4373,10.86,20.15,11.49,13.11,4934.76,Diamond Impregnated,Halliburton,RIG-3,WBM,1408.41,5267.89,125.14,187.54,,2610.85,241.34,29.27
WELL-1002,2012-04-27,4373,10.35,25.79,11.8,N/A,2312.9,PDC,,RIG-2,OBM,2707.52,2766.74,36549.000050492206,106.93,,4617.21,,15131.610459980613
WELL-1002,2012-04-28,4373,11.67,24.12,8.68,41.1,1564.69,Roller Cone,Halliburton,RIG-2,OBM,2537.27,4059.24,182.83,,875.65,,309.65,66.75
WELL-1002,2012-04-29,4373,11.75,29.71,8.69,35.78,2757.76,Diamond Impregnated,Halliburton,RIG-4,SOBM,1028.42,4070483.331339086,156.85,106.92,7635.7,2420.29,33.08,21.72
WELL-1002,2012-04-30,928283.4616047182,10.48,,9.55,9.78,421855.5217939221,Diamond Impregnated,Nabors,RIG-5,OBM,2886.03,,193.23,133.35,722.16,4339.15,166.33,61.91
WELL-1002,2012-05-01,4373,10.88,23.33,9.01,23.38,3054.3,PDC,Baker Hughes,RIG-2,SOBM,1405.88,5193.67,142.02,97.54,3578.96,2026.84,196.54,31.76
WELL-1002,2012-05-02,,,,XYZ,18.47,2963.21,Diamond Impregnated,,RIG-1,SOBM,2308.08,5319.13,65.04,188.89,9073.48,4400.53,135.73,54.49
WELL-1002,2012-05-03,4373,11.55,21.28,,1.01,4045.95,Roller Cone,Schlumberger,RIG-2,WBM,2043.35,4279.17,192.58,52.01,4849.31,1956.96,207.28,5.69
WELL-1002,2012-05-04,4373,11.81,22.08,8.64,6128.844499100816,3697764.31092509,Roller Cone,Nabors,RIG-2,WBM,2916.04,3365.71,54.39,71.24,8626.23,2805.69,187.89,88.85
WELL-1002,2012-05-05,4373,10.73,26.18,9.37,,3783.59,PDC,,RIG-2,SOBM,1310.01,3066.11,123.72,54.81,6847.98,2465.27,356.7,ERROR
WELL-1002,2012-05-06,2650153.0285054035,8.58,20.59,10.97,0.32,4557.59,Diamond Impregnated,Weatherford,RIG-3,,556936.9014838894,5573.52,152.9,156.51,8443.43,658.22,85.31,N/A
WELL-1002,2012-05-07,4373,9.17,8.63,9.83,,816.61,PDC,Schlumberger,RIG-5,OBM,NULL,2629.53,188.55,64.83,6250.16,4689.8,170.64,52.27
WELL-1002,2012-05-08,4373,11.6,5.42,11.66,6715.682755568032,1946.77,Diamond Impregnated,Nabors,RIG-5,WBM,1764.6,4948.12,174.0,165.06,3213.62,4148.08,104.39,56.27
WELL-1002,2012-05-09,,9.58,22.26,10.49,,XYZ,PDC,Schlumberger,RIG-5,OBM,2166.38,2989.9,27770.97935273202,117.66,5669.76,3941.75,327.47,21.25
WELL-1002,2012-05-10,4373,8344.057221144802,N/A,10.82,35.15,1446.2,Diamond Impregnated,Nabors,RIG-1,OBM,XYZ,2010.59,ERROR,102.38,XYZ,980.67,36.9,11.62
WELL-1002,2012-05-11,4373,11.48,29.13,9.33,37.84,1511.33,Diamond Impregnated,Nabors,RIG-3,OBM,2212.99,5861.22,148.58,144.5,5754.11,3812.62,166.94,50.58
WELL-1002,2012-05-12,4373,11.31,27.3,10.14,8452.653262898511,NULL,Roller Cone,Baker Hughes,RIG-5,WBM,2695.47,2056.84,23.84,26754.31729542569,6476.28,3446.91,52.58,4.31
WELL-1002,2012-05-13,4373,2243.2642558168495,22.43,N/A,19.64,4409.6,Roller Cone,Schlumberger,RIG-5,OBM,2597.36,2803.78,80.78,10038.961852476086,8425.29,2679.18,272.16,66.2
WELL-1002,2012-05-14,4373,10.17,25.6,8.99,ERROR,4940.76,Diamond Impregnated,Nabors,RIG-4,SOBM,2243.7,5963.91,150.01,199.72,9860.25,2988.5,118.63,65.36
WELL-1002,2012-05-15,4373,9.07,28.64,10.02,11.17,,PDC,Nabors,RIG-4,OBM,1373.04,4317.03,60.39,60.9,3757.15,4917.47,52.47,67.83
WELL-1002,2012-05-16,4373,9.82,16.49,NULL,35.72,3046.72,Roller Cone,Baker Hughes,RIG-4,,,3923.59,45.06,9986.015186450211,7408.59,1779.44,261.6,44.61
WELL-1002,2012-05-17,4373,10.25,9.6,9.95,28.11,3807.67,Roller Cone,Nabors,RIG-5,SOBM,2420.43,4629.3,122.23,XYZ,2428.77,1311.38,326.39,50.97
WELL-1002,2012-05-18,4373,11.54,29.26,11.31,17.09,ERROR,Roller Cone,Schlumberger,RIG-4,WBM,2018.89,,169.59,66.12,2325.75,1161.83,276.22,46.6
WELL-1002,2012-05-19,4373,11.93,26.33,11.2,12.06,,PDC,Halliburton,RIG-1,OBM,2671.91,3988.72,22.03,82.69,,3245.3,246.26,29.03
WELL-1002,2012-05-20,4373,11.84,17.41,11.2,28.92,ERROR,PDC,Schlumberger,RIG-2,SOBM,2998.75,5332.08,31.53,81.5,,3170.43,,34.4
WELL-1002,2012-05-21,4373,11.77,15.77,8.57,33.08,758.66,Diamond Impregnated,Halliburton,RIG-2,OBM,2774.12,,82.54,85.36,9486.65,4579.8,310.22,6.7
WELL-1002,2012-05-22,4373,9.29,21.82,7839.639120889615,9.07,4335.94,Diamond Impregnated,Nabors,RIG-2,OBM,N/A,4534.68,55.82,39120.16501779135,702.78,1608.75,213329.0396094726,80.58
WELL-1002,2012-05-23,4373,,14.61,XYZ,38.33,1060.89,Roller Cone,Halliburton,RIG-5,WBM,2600.01,5234.84,42.72,175.49,7089.57,4727.65,323.17,20.05
WELL-1002,2012-05-24,NULL,,,8.96,,2776.51,PDC,Nabors,RIG-2,SOBM,1798.51,,150.1,173.84,2988.18,3783.23,209.39,15.78
WELL-1002,2012-05-25,4373,10.48,27.7,9.54,24.51,756.3,Roller Cone,Weatherford,RIG-5,OBM,ERROR,XYZ,96.21,96.09,9294.7,3432.37,179.1,4.86
WELL-1002,2012-05-26,3936787.407325991,11.28,23.23,8.94,16.19,3326.68,Roller Cone,Schlumberger,RIG-5,SOBM,2017.1,2098.27,22.99,172.83,3128.42,2600.32,277.24,74.08
WELL-1002,2012-05-27,4373,8.68,5.72,12.01,31.31,678.54,PDC,Baker Hughes,RIG-2,OBM,2819.91,5306.83,39.66,86.71,3988.92,3238.68,299.98,XYZ
WELL-1002,2012-05-28,4373,9.8,26.26,9.52,2.57,4062.8,Roller Cone,Schlumberger,RIG-3,WBM,1056.05,4184.43,110.82,53.33,442.04,1888.81,129.69,65.86
WELL-1002,2012-05-29,4373,ERROR,25.46,9.08,1.79,1708.95,PDC,Baker Hughes,RIG-3,SOBM,NULL,2137.34,124.71,91.57,703.22,2641.64,115.4,43.3
WELL-1002,2012-05-30,4373,9.57,19.94,8533.663884387599,32.72,4219054.323721577,Diamond Impregnated,Nabors,,WBM,2494.14,3157.17,146.19,75.84,7282.04,1962.42,166.28,4.03
WELL-1002,2012-05-31,4373,10.14,8.77,11.25,40.59,3729.06,PDC,Halliburton,RIG-4,WBM,1909.54,,34.45,107.16,6303.87,1767.64,32.99,43028.064796083505
WELL-1002,2012-06-01,4373,11.78,22.13,9.56,44.69,778.01,Roller Cone,Halliburton,RIG-5,OBM,1293.22,2998.36,54.42,178.44,6815.48,3830.32,30.92,47.8
WELL-1002,2012-06-02,4373,10.87,21.3,10.84,,2876.0,Diamond Impregnated,Weatherford,RIG-1,OBM,2277.98,3826.62,184.93,169.31,3984.2,2724.27,24.7,75.06
WELL-1002,2012-06-03,,11.4,13.47,9.46,12.58,4130.66,Diamond Impregnated,Schlumberger,RIG-3,WBM,1260.57,2790.33,29.67,73.7,1029.39,1317.92,298.43,
WELL-1002,2012-06-04,4373,9.38,21.28,11.37,46.85,,Diamond Impregnated,Nabors,,OBM,581953.8645612985,3545.97,178.36,186.05,6421947.465265903,665.95,6.02,64.93
WELL-1002,2012-06-05,,9.31,,10.66,39.1,2167.32,PDC,Weatherford,RIG-3,OBM,1178.52,3266.9,ERROR,187.94,3663.3,1658.88,95.27,38.3
WELL-1002,2012-06-06,4373,10.89,14.66,11.11,1.48,3210.12,Diamond Impregnated,Schlumberger,RIG-2,WBM,2246.38,3305.01,25.11,97945.23275653298,8423.93,1180.14,189.65,57.64
WELL-1002,2012-06-07,4373,9.62,25.78,9.06,N/A,1444.21,Diamond Impregnated,Baker Hughes,RIG-4,SOBM,1180.36,267516.7670760694,135.69,86.18,7847019.024520237,3310.84,288.04,
WELL-1002,2012-06-08,4373,10.5,23.92,12.11,41.39,3143.54,Diamond Impregnated,,RIG-1,WBM,1376.14,5778.46,,191.48,5463.93,3260.19,113.11,54.66
WELL-1002,2012-06-09,4373,11.16,26.42,10.94,9866.276644818035,2157.34,Roller Cone,Baker Hughes,RIG-3,OBM,1604.62,,XYZ,63.9,5730.27,,,59.05
WELL-1002,2012-06-10,4373,10.12,12.68,2730.6322164917915,10.22,2186.0,PDC,Baker Hughes,RIG-3,WBM,592128.1344285726,5738.86,195.41,82.79,4065.55,4908.0,118486.84796407928,XYZ
WELL-1002,2012-06-11,4373,9.64,26.87,9.78,XYZ,2636.29,Roller Cone,Schlumberger,RIG-1,SOBM,1950.22,3999.26,33.97,74.41,6635.34,2888.25,15.86,1.15
WELL-1002,2012-06-12,4373,11.17,13263.777095883821,10.53,24.34,4810.45,Roller Cone,Weatherford,RIG-4,OBM,1326.07,5407.54,30.69,,4969.29,2109.93,270.01,9.99
WELL-1002,2012-06-13,4373,10.66,25.99,9.31,49.63,1936.66,PDC,Weatherford,RIG-3,OBM,1672.9,3073.42,121674.34440548455,115.57,3218.91,2620.91,113.56,82.86
WELL-1002,2012-06-14,4373,10.49,8.19,11.04,17.43,2066.21,PDC,Weatherford,RIG-4,OBM,1642.47,2663.06,28.32,55.18,6722.74,345469.8170791214,159.81,89.22
WELL-1002,2012-06-15,4373,9.54,11.55,9.21,1.96,1301.31,Diamond Impregnated,Nabors,RIG-3,SOBM,2236.11,3529.86,91178.13597589167,108.76,,4784.15,63.62,NULL
WELL-1002,2012-06-16,4373,10.46,25.57,9.8,,983.05,PDC,Weatherford,RIG-4,OBM,1788.72,5673.08,24.72,63.72,7311.69,N/A,140.02,54.8
WELL-1002,2012-06-17,4373,10.26,10.49,10.56,7.9,991.51,Diamond Impregnated,Halliburton,RIG-1,SOBM,1807.85,2343.83,ERROR,185.13,4333.61,799.17,175.35,88.04
WELL-1002,2012-06-18,1423323.845597518,N/A,19.02,12.02,10.87,3090.82,PDC,Baker Hughes,RIG-1,WBM,2824.67,3800.68,25821.424118500392,90.52,5727.58,ERROR,227.64,13.44
WELL-1002,2012-06-19,63080.34647601557,10.71,25.79,11.4,XYZ,3899.6,Diamond Impregnated,Schlumberger,RIG-4,SOBM,1865.38,2493.95,118.22,146.39,1409530.2869666023,4107.66,46.83,32.61
WELL-1002,2012-06-20,2716513.9675683025,11.41,19.23,9.53,26.35,4122.42,Roller Cone,Schlumberger,RIG-5,SOBM,2275.26,5612.95,118.9,83.88,2052.7,2181.52,67.9,27.55
WELL-1002,2012-06-21,4373,11.19,,10.03,19.27,3576.09,PDC,Weatherford,RIG-2,SOBM,1833.84,2792.9,128.93,63.11,6898.38,4775.88,56.74,
WELL-1002,2012-06-22,4373,8.59,26.49,11.82,43.28,1579.67,Roller Cone,Baker Hughes,RIG-1,OBM,1302.26,2329.56,166.88,167.49,7409.7,,133.9,
WELL-1002,2012-06-23,4373,11.33,8.72,11.76,,N/A,Roller Cone,Nabors,RIG-4,WBM,2761.57,5719.61,131.19,107745.37455363252,644.08,4845.09,203.46,82.58
WELL-1002,2012-06-24,4373,11.01,24.0,9.13,20.9,4032.26,PDC,Baker Hughes,RIG-5,OBM,1250.7,2526.74,22686.15961620034,163.74,5433.53,875.64,120.97,51.37
WELL-1002,2012-06-25,4373,,19.21,8.79,37.34,4182.29,PDC,Weatherford,RIG-3,SOBM,2858.81,3398.9,87.99,188.09,2329.74,XYZ,267.22,35.58
WELL-1002,2012-06-26,4373,9.25,13.83,6090.919664034696,50.0,4254.67,Roller Cone,Schlumberger,RIG-3,OBM,1291.82,3708.93,143.34,55.77,4250.9,3593.86,XYZ,15.11
WELL-1002,2012-06-27,4373,11.8,,9.21,18.52,3795.16,Diamond Impregnated,Weatherford,RIG-2,WBM,2468.99,3802.66,88.66,70.26,4772.5,2196.56,183.75,54.16
WELL-1002,2012-06-28,4373,XYZ,25.31,11.51,12.44,N/A,Diamond Impregnated,Baker Hughes,RIG-3,WBM,2555.99,3039.98,11.56,,6706.76,4948.8,64.13,32.62
WELL-1002,2012-06-29,N/A,8.6,18.72,9.2,48.74,1265.1,PDC,Halliburton,RIG-2,WBM,1449.3,2762.76,106.04,50.96,667.26,2856.59,332.34,11335.483253474984
WELL-1002,2012-06-30,NULL,NULL,25.26,10.19,41.53,4051.88,PDC,Baker Hughes,RIG-2,WBM,2745.11,3821.28,167.44,165.38,4193.23,NULL,57.37,12.03
WELL-1002,2012-07-01,4373,,6.49,9.39,14.54,847215.6874819575,PDC,Schlumberger,RIG-5,SOBM,1212.79,3607.71,71.83,101.08,,2972.37,224.99,21.31
WELL-1002,2012-07-02,,8.55,23.21,8.76,24.57,2335.35,Diamond Impregnated,Weatherford,RIG-1,OBM,2532.31,2131.87,72464.54385221776,130.69,7402.17,3921.57,60.5,3.89
WELL-1002,2012-07-03,N/A,11.6,7.33,11.17,5.96,,Diamond Impregnated,Schlumberger,RIG-3,OBM,2859.18,3259.8,163366.05371425292,123.52,1132.75,3309.12,75.65,1.72
WELL-1002,2012-07-04,4373,11.26,19.73,11.95,N/A,3633.32,Diamond Impregnated,Baker Hughes,RIG-2,SOBM,2717.82,4263.0,190.45,125.1,70833.1704941518,3379.62,174.83,42.11
WELL-1002,2012-07-05,4373,8.67,22.42,11.05,31.77,3344.09,,Nabors,RIG-5,OBM,,2540.61,185.68,14960.03028278292,541.67,4770.39,21.54,59.74
WELL-1002,2012-07-06,4373,9.46,8.26,11.7,14471.160558750882,1623.97,,Schlumberger,RIG-4,SOBM,2498.15,2995.36,40.78,61.95,ERROR,2135459.5614570323,44.04,2.91
WELL-1002,2012-07-07,4373,11.2,ERROR,10.08,14.7,2766.38,Diamond Impregnated,Schlumberger,RIG-1,,2177.7,3773.95,74.22,64.96,812.3,3498.75,,64.71
WELL-1002,2012-07-08,4373,10.17,11.75,9.44,38.68,1250.65,Roller Cone,Schlumberger,RIG-4,OBM,1550.24,5561.9,164.48,148.84,5162.61,3410.37,171.75,51.87
WELL-1002,2012-07-09,4373,11.4,25.93,10.87,45.6,1188.56,Roller Cone,Baker Hughes,RIG-2,OBM,1535.19,ERROR,98.37,86.47,1098.3,3526.11,105.21,72.54
WELL-1002,2012-07-10,4373,11.26,10.01,8.96,12.05,2407.2,Diamond Impregnated,Baker Hughes,RIG-4,OBM,2710.66,2130.35,19.31,84.47,1197.71,1065.55,,60.32
WELL-1002,2012-07-11,4373,9.71,5.85,11.85,47.68,1544.16,PDC,Baker Hughes,RIG-5,OBM,1541.04,3269.22,47.47,102.7,7085.03,4457.34,N/A,71.71
WELL-1002,2012-07-12,4373,3099.249858119511,11.63,8.64,4164.115770442294,1525930.0879517929,Roller Cone,Baker Hughes,RIG-2,SOBM,2018.5,2443.17,41.2,165047.6680204677,6714.76,614.0,300.17,68.44
WELL-1002,2012-07-13,554243.8494009672,11.65,23.84,10.08,22.91,1790.46,Diamond Impregnated,Weatherford,RIG-2,OBM,2838.36,4320.06,73.71,21812.816152622654,467.19,446782.6871173851,223.1,50.29
WELL-1002,2012-07-14,4373,9.09,369.06146524147545,9.03,31.12,1082.13,Roller Cone,Halliburton,RIG-3,OBM,1594.72,3706.32,108.25,184.3,1559.17,,240.33,74.73
WELL-1002,2012-07-15,4373,ERROR,6349.208493494904,8.71,3.92,1649.24,Diamond Impregnated,Halliburton,RIG-2,WBM,2265.72,5734.9,72.47,108.27,6761.24,4511.09,127.81,4.08
WELL-1002,2012-07-16,4373,10.48,27.86,8.56,,2386.07,PDC,Weatherford,RIG-3,OBM,2968.68,2028.91,147.17,161.46,390.94,2252.68,188.76,41.26
WELL-1002,2012-07-17,4373,10.24,15.7,10.06,15.16,4030.53,Diamond Impregnated,Halliburton,RIG-5,SOBM,2910.17,4801.03,,185.18,,3240.65,67.09,44.27
WELL-1002,2012-07-18,4373,9.41,11.39,9.28,41.81,4076.35,Diamond Impregnated,Schlumberger,RIG-3,SOBM,1268.87,2911.0,21.44,112.5,,669.32,303.91,49.63
WELL-1002,2012-07-19,4373,10.75,29.79,9.63,31.7,,Roller Cone,Halliburton,RIG-3,WBM,2383.35,4831.08,ERROR,54.26,3004.63,4673.82,249.18,15.24
WELL-1002,2012-07-20,4373,11.41,21.22,11.67,25.52,2524.54,Diamond Impregnated,Weatherford,RIG-4,WBM,NULL,NULL,153.07,121.11,8130.54,551.81,310.78,XYZ
WELL-1002,2012-07-21,NULL,10.54,17.58,11.57,12.92,1222.18,Diamond Impregnated,Weatherford,RIG-2,SOBM,XYZ,5725.28,198.02,,691714.8798231396,1517.71,XYZ,78.71
WELL-1002,2012-07-22,4373,10.22,7753.257848164933,11.31,46.37,850.2,PDC,Schlumberger,RIG-4,WBM,1801.45,4336279.448245095,195.13,189.42,5516.93,563.64,147.33,69.26
WELL-1002,2012-07-23,4373,9.45,20.24,,33.0,2397.23,PDC,Baker Hughes,RIG-4,WBM,1964.16,3040.61,19.92,142.73,6677.23,1002.14,48.54,2.3
WELL-1002,2012-07-24,4373,11.01,27.13,9.2,3.5,2842268.5595974964,PDC,Baker Hughes,RIG-3,WBM,1532.55,5106.26,,184.55,,ERROR,294.21,81.89
WELL-1002,2012-07-25,4373,11.8,14.32,11.4,1974.5222565965012,4102.15,PDC,Halliburton,RIG-5,WBM,1269.01,5516.59,188.46,60.31,2160.96,1725.77,335.29,20376.98406708821
WELL-1002,2012-07-26,,9.52,13.6,12.06,38.15,2473.66,Diamond Impregnated,Schlumberger,RIG-4,WBM,648882.5264161951,2133.48,54.39,85.79,6873.37,3733.53,301.64,
WELL-1002,2012-07-27,4373,11.14,21.41,10.96,14.46,3106.38,PDC,Nabors,,SOBM,2201.17,5254.85,147.54,95.07,5073.97,4390.78,168.98,22.85
WELL-1002,2012-07-28,4373,11.59,28.6,11.59,7.28,3497.11,Roller Cone,Weatherford,RIG-5,OBM,2766.69,2498.21,64.81,72.38,6488.11,3385.8,3.71,9.06
WELL-1002,2012-07-29,4373,11.27,23.55,9.78,45.79,4282.65,Diamond Impregnated,Baker Hughes,RIG-4,SOBM,1610.32,4259.85,148.06,136.52,8702.34,255342.44597109684,316.41,69.53
WELL-1002,2012-07-30,4373,8.79,26.07,11.52,40.38,3912.53,Roller Cone,Weatherford,RIG-2,OBM,1570.16,3963.63,125.19,176.99,5236.44,4154.62,60428.8508278777,9.56
WELL-1002,2012-07-31,4373,9.25,21.81,,27797.329177824235,4728.54,Roller Cone,Nabors,RIG-4,OBM,1958.57,3484.28,120.04,125.36,5831.76,4146.11,ERROR,1.1
WELL-1002,2012-08-01,4373,8.68,21.51,11.97,46.02,4345.72,Roller Cone,,RIG-3,OBM,2987.1,3746.1,83.62,186.1,1361.95,3092.74,28419.317014004395,19.56
WELL-1002,2012-08-02,4373,8.61,,9.69,19.79,1282.49,Roller Cone,,RIG-5,WBM,2359.03,5042.94,25.33,185.08,9099.62,2961.12,187.47,2.44
WELL-1002,2012-08-03,4373,8.61,20.42,10.45,42.59,4383.19,PDC,Halliburton,RIG-1,SOBM,2165.19,3041760.1964703226,189.57,190.65,269.97,4284.48,103.71,12.94
WELL-1002,2012-08-04,4373,10.52,17.67,,19.69,2947.88,Diamond Impregnated,Weatherford,RIG-5,OBM,2874.07,5737.1,49.87,55.64,8982.45,929504.453307819,238.16,72.03
WELL-1002,2012-08-05,4373,,18.83,12.01,5.05,2907.59,PDC,Nabors,RIG-5,SOBM,2507.09,3886764.667727797,64.13,155.24,8706.45,3005.27,178.7,62.78
WELL-1002,2012-08-06,,10.16,9.75,,35.27,599.58,Roller Cone,Halliburton,RIG-3,OBM,1857.85,5898.17,28.4,187.48,6504.26,4218.72,237.69,9.65
WELL-1002,2012-08-07,4373,4746.1073177628405,11.46,9.05,29.24,3558.74,Roller Cone,Halliburton,RIG-5,SOBM,ERROR,3135.42,170.65,,1041.26,2582.12,72.79,2.43
WELL-1002,2012-08-08,4373,8.63,28.88,9.16,9.9,,Roller Cone,Schlumberger,RIG-3,,2514.79,,102.4,100.97,ERROR,2487.78,260.63,
WELL-1002,2012-08-09,4373,11.18,27.21,10.21,2.11,3591.09,Roller Cone,Nabors,RIG-3,OBM,1974.27,4239.07,91.0,54.35,2425.15,2342.45,228.44,NULL
WELL-1002,2012-08-10,4373,11.64,11.18,9216.772683186022,25.14,N/A,Roller Cone,Baker Hughes,RIG-3,OBM,1763.79,5421.16,174.5,192.45,4877.76,3304.74,88.67,81.68
WELL-1002,2012-08-11,4373,3491.6206393728794,14.73,11.27,18.28,4614.78,PDC,Schlumberger,RIG-2,WBM,1533.83,2243.73,97.43,150.84,3698.7,4176.59,,33240.746498911394
WELL-1002,2012-08-12,,10.31,12102.250579946865,8.53,NULL,3501.4,PDC,Halliburton,RIG-1,SOBM,1742.13,2104.87,154.04,177.98,4606.46,2598.96,17.62,66.7
WELL-1002,2012-08-13,4373,ERROR,,11.79,26.83,4662.71,Roller Cone,Weatherford,RIG-2,WBM,2733.63,3164.66,123.7,197.27,8169.2,1626.88,XYZ,9.62
WELL-1002,2012-08-14,4373,11.19,11.77,10.3,46.99,179423.5283081684,Diamond Impregnated,Baker Hughes,RIG-1,WBM,1151450.9965001526,3997.51,171.86,118.51,738.62,4273.53,17.31,62.74
WELL-1002,2012-08-15,4373,10.74,22.45,8.96,49.69,3210.18,PDC,Nabors,RIG-5,OBM,1968.17,4447.29,152.44,154.81,9939.57,946.72,39.87,22.2
WELL-1002,2012-08-16,4373,9.85,27.23,10.36,39.59,810.55,Roller Cone,Baker Hughes,RIG-5,WBM,XYZ,4889.04,199.14,56.36,6163.07,2113.62,181.94,87.15
WELL-1002,2012-08-17,4373,NULL,22.07,11.01,35.94,4572.29,Diamond Impregnated,Baker Hughes,RIG-2,OBM,1735.74,4237.61,53.75,ERROR,6224.04,3890.96,10457.134657524888,68.07
WELL-1002,2012-08-18,4373,9.2,27608.32378150865,11.56,4.98,2197.62,PDC,Halliburton,,OBM,1950.43,5543.23,158.22,142.09,6804.22,3741.46,143.6,43.85
WELL-1002,2012-08-19,4373,3398.844713095193,28.3,1830.001550045191,49.4,528637.3893675585,PDC,Weatherford,RIG-1,SOBM,433279.34341813653,5995.83,144.33,106.81,9690.15,4093.59,150.78,79.58
WELL-1002,2012-08-20,4373,10.32,11.79,12.09,29.21,1276.45,PDC,Baker Hughes,RIG-1,,2068.36,5692.01,66.66,75.14,1330.79,4432.87,91.62,18.63
WELL-1002,2012-08-21,4373,10.57,14.31,11.67,,3652.13,PDC,Nabors,RIG-1,OBM,1935.35,4190.07,31.38,183.73,5326.88,1028.34,NULL,35.45
WELL-1002,2012-08-22,4373,,10.25,10.2,N/A,4576.5,Diamond Impregnated,Baker Hughes,RIG-3,WBM,1593.66,3390.43,62.48,55.19,3942.82,659.9,149.86,70.78
WELL-1002,2012-08-23,4373,10.32,6.55,XYZ,41.07,1817.18,Diamond Impregnated,Schlumberger,RIG-4,WBM,2022.11,5042.83,,165.91,192.39,814.68,136.58,10.11
WELL-1002,2012-08-24,4373,11.4,24.57,10.86,39.03,1431.59,Roller Cone,Nabors,RIG-5,SOBM,2229.26,5583.15,ERROR,63.84,1029895.3319054598,3689.35,320.27,2.0
WELL-1002,2012-08-25,4373,,21.07,10.16,31.13,4282.81,PDC,Schlumberger,RIG-2,WBM,2898.03,1338654.0598194848,,146.39,3668.35,4905.7,202.67,57.02
WELL-1002,2012-08-26,4373,213.29040999592848,14.47,10.92,4.47,1028.12,Diamond Impregnated,Nabors,RIG-4,OBM,1523.01,2303.83,48.12,135.83,1272.12,2425.25,77.5,55.89
WELL-1002,2012-08-27,,11.61,26.87,9.82,1.11,4040.04,PDC,,RIG-4,OBM,2772.45,5640.35,191.58,,6739.39,4765.64,ERROR,23.52
WELL-1002,2012-08-28,4373,8.51,16.2,10.71,26.08,1211.51,Diamond Impregnated,Weatherford,RIG-5,WBM,2227.96,2542.13,86.91,123.03,2596.46,4254.58,189.76,84.98
WELL-1002,2012-08-29,4373,11.25,NULL,9.13,10.87,670429.6706904728,Roller Cone,Schlumberger,RIG-1,SOBM,XYZ,2208.78,39.58,82.67,4528.58,1111.66,60.13,10610.003988300046
WELL-1002,2012-08-30,3620898.340511244,11.81,19.58,9.44,3.31,613.02,,Weatherford,,SOBM,2089.53,3644.71,61.77,171.92,7879.17,4434.48,52.75,XYZ
WELL-1002,2012-08-31,4373,NULL,26.81,8.55,39.6,1033.21,Diamond Impregnated,Nabors,RIG-1,WBM,2035.31,5875.42,ERROR,76.86,5799.16,1617.57,167.35,66.83
WELL-1002,2012-09-01,4373,11.99,12.97,10.65,41.77,4043.7,Diamond Impregnated,Halliburton,RIG-1,,2340.03,5542.57,23.45,55062.390347049186,,4440.17,268.77,18.46
WELL-1002,2012-09-02,XYZ,11.38,10.97,9.03,,2987.63,Roller Cone,Weatherford,RIG-2,,2374.6,3657.82,27.23,,3798.15,3983.42,203.65,19.5
